,industry,index_x
146025,Medical Facilities & Services,397933.0
146026,Healthcare Software,397936.0
146027,Drug Manufacturing,397941.0
146028,Disease Diagnosis,397963.0
146036,Drug Discovery,397977.0
146037,Elective & Aesthetic Medicine,397982.0
146039,Biotechnology,397990.0
146043,Medical Facilities & Services,398032.0
146044,Medical Facilities & Services,398176.0
146045,Medical Facilities & Services,398228.0
146046,Biotechnology,398435.0
146047,Mobile Software & Services,398437.0
146050,Internet Software & Services,398442.0
146051,Medical Devices & Equipment,398444.0
146055,Pharmaceuticals / Drugs,599162.0
146061,Medical Product Distribution,398074.0
146065,Medical Equipment & Supplies,398119.0
146084,Drug Discovery,398196.0
146089,Medical Devices & Equipment,398205.0
146090,Drug Development,398227.0
146095,Medical Product Distribution,412641.0
146097,Drug Development,413151.0
146099,Medical Facilities & Services,398291.0
146100,Medical Facilities & Services,399621.0
146101,Drug Development,398448.0
146102,Medical Facilities & Services,398260.0
146129,Drug Discovery,398323.0
146130,Pharmaceuticals / Drugs,398331.0
146136,Mobile Software & Services,389191.0
146137,Healthcare Software,389193.0
146138,Mobile Software & Services,398342.0
146139,Mobile Software & Services,389380.0
146141,Mobile Software & Services,398351.0
146143,Medical Facilities & Services,398372.0
146146,Medical Facilities & Services,398382.0
146155,Drug Development,398390.0
146164,Medical Devices & Equipment,398421.0
146169,Medical Devices & Equipment,398443.0
146170,Internet Software & Services,398456.0
146171,Disease Diagnosis,398468.0
146172,Medical Facilities & Services,398851.0
146174,Medical Devices & Equipment,398948.0
146179,Biotechnology,406450.0
146208,Biotechnology,398503.0
146209,Drug Discovery,398511.0
146210,Drug Development,398512.0
146212,Medical Facilities & Services,398552.0
146214,Mobile Software & Services,398570.0
146219,Internet Software & Services,398579.0
146220,Health & Wellness (non-internet/mobile)…,398594.0
146221,Medical Facilities & Services,398606.0
146222,Medical Devices & Equipment,398616.0
146223,Medical Facilities & Services,398628.0
146224,Medical Facilities & Services,398641.0
146225,Dental Products & Services,398645.0
146228,Biotechnology,398699.0
146230,Medical Facilities & Services,398873.0
146231,Medical Facilities & Services,398874.0
146232,Medical Facilities & Services,398875.0
146236,Medical Facilities & Services,400002.0
146237,Mobile Software & Services,401024.0
146240,Biotechnology,406804.0
146243,Biotechnology,412542.0
146245,Medical Facilities & Services,422435.0
146246,Medical Devices & Equipment,489551.0
146247,Drug Delivery,551825.0
146250,Healthcare Software,397715.0
146251,Alternative Medicine,398755.0
146264,Healthcare Software,398793.0
146266,Healthcare Software,398379.0
146269,Medical Devices & Equipment,398801.0
146270,Medical Facilities & Services,398844.0
146274,Medical Facilities & Services,398906.0
146275,Medical Facilities & Services,398908.0
146280,Medical Devices & Equipment,402086.0
146281,Internet Software & Services,402320.0
146282,Medical Devices & Equipment,404161.0
146293,Internet Software & Services,412945.0
146294,Medical Devices & Equipment,426032.0
146295,Medical Devices & Equipment,426036.0
146296,Medical Devices & Equipment,426039.0
146299,Medical Equipment & Supplies,426044.0
146303,Medical Devices & Equipment,518728.0
146304,Medical Devices & Equipment,620495.0
146308,Healthcare Software,399000.0
146316,Dental Products & Services,399015.0
146319,Internet Software & Services,399022.0
146320,Mobile Software & Services,399025.0
146321,Medical Facilities & Services,399027.0
146322,Dental Products & Services,399031.0
146324,Healthcare Software,399037.0
146329,Biotechnology,399055.0
146330,Health & Wellness (non-internet/mobile)…,399069.0
146331,Medical Equipment & Supplies,399073.0
146332,Pharmaceutical Distribution & Wholesale…,399080.0
146333,Biotechnology,399086.0
146337,Mobile Software & Services,399096.0
146338,Drug Development,399099.0
146339,Pharmaceuticals / Drugs,399102.0
146340,Drug Development,399118.0
146343,Internet Software & Services,399548.0
146344,Mobile Software & Services,399552.0
146345,Disease Diagnosis,399555.0
146348,Health & Wellness (non-internet/mobile)…,405878.0
146350,Biotechnology,498013.0
146354,Drug Development,399160.0
146356,Medical Devices & Equipment,399174.0
146357,Disease Diagnosis,399178.0
146358,Healthcare Software,130509.0
146359,Mobile Software & Services,399194.0
146360,Healthcare Software,399196.0
146361,Medical Devices & Equipment,399198.0
146362,Drug Development,399209.0
146364,Internet Software & Services,399220.0
146366,Medical Facilities & Services,399227.0
146367,Biotechnology,399246.0
146368,Medical Facilities & Services,400110.0
146369,Biotechnology,400997.0
146370,Internet Software & Services,406649.0
146371,Medical Devices & Equipment,406652.0
146372,Biotechnology,406655.0
146374,Biotechnology,406673.0
146375,Healthcare Software,406678.0
146376,Healthcare Software,406681.0
146377,Healthcare Software,406682.0
146378,Mobile Software & Services,406685.0
146380,Internet Software & Services,177025.0
146381,Healthcare Software,406690.0
146382,Medical Devices & Equipment,406698.0
146383,Mobile Software & Services,406700.0
146384,Internet Software & Services,406705.0
146386,Drug Discovery,608079.0
146389,Dental Products & Services,520135.0
146405,Medical Equipment & Supplies,399267.0
146406,Medical Product Distribution,399282.0
146407,Healthcare Software,399285.0
146408,Pharmaceuticals / Drugs,399292.0
146409,Medical Devices & Equipment,399318.0
146411,Medical Facilities & Services,399352.0
146412,Drug Development,399357.0
146414,Medical Facilities & Services,399388.0
146417,Pharmaceuticals / Drugs,399405.0
146424,Drug Development,399751.0
146425,Biotechnology,399752.0
146426,Biotechnology,399753.0
146427,Biotechnology,399755.0
146428,Drug Discovery,407568.0
146429,Medical Facilities & Services,495428.0
146449,Pharmaceutical Distribution & Wholesale…,399512.0
146455,Medical Facilities & Services,399546.0
146459,Drug Development,399571.0
146460,Dental Products & Services,399586.0
146461,Health & Wellness (non-internet/mobile)…,399602.0
146462,Drug Development,399620.0
146464,Health & Wellness (non-internet/mobile)…,399645.0
146465,Internet Software & Services,399646.0
146467,Drug Development,399655.0
146468,Stealth Mode,399661.0
146469,Biotechnology,399663.0
146470,Medical Devices & Equipment,399665.0
146480,Medical Devices & Equipment,399690.0
146483,Medical Facilities & Services,399697.0
146484,Medical Facilities & Services,400414.0
146485,Medical Facilities & Services,400416.0
146486,Drug Development,400448.0
146487,Healthcare Software,406196.0
146488,Healthcare Software,406266.0
146489,Internet Software & Services,406271.0
146490,Drug Delivery,406284.0
146491,Medical Devices & Equipment,406336.0
146492,Stealth Mode,407962.0
146494,Pharmaceuticals / Drugs,356538.0
146497,Disease Diagnosis,399725.0
146518,Medical Devices & Equipment,399736.0
146526,Disease Diagnosis,173682.0
146531,Medical Facilities & Services,399827.0
146532,Medical Facilities & Services,399832.0
146533,Health & Wellness (non-internet/mobile)…,399864.0
146534,Medical Facilities & Services,399877.0
146537,Healthcare Software,399892.0
146538,Biotechnology,399897.0
146540,Stealth Mode,399904.0
146542,Stealth Mode,399916.0
146543,Medical Facilities & Services,400125.0
146545,Drug Manufacturing,406812.0
146552,Medical Devices & Equipment,473620.0
146554,Mobile Software & Services,394381.0
146558,Healthcare Software,399938.0
146560,Medical Devices & Equipment,399959.0
146561,Biotechnology,399962.0
146574,Health & Wellness (non-internet/mobile)…,399971.0
146575,Internet Software & Services,399984.0
146577,Medical Devices & Equipment,399989.0
146578,Internet Software & Services,399990.0
146580,Medical Devices & Equipment,399998.0
146587,Medical Devices & Equipment,400037.0
146592,Medical Facilities & Services,400095.0
146594,Drug Manufacturing,400100.0
146595,Medical Facilities & Services,400102.0
146596,Internet Software & Services,400124.0
146597,Medical Facilities & Services,400425.0
146599,Medical Facilities & Services,400502.0
146603,Healthcare Software,400841.0
146607,Medical Facilities & Services,415146.0
146608,Biotechnology,426978.0
146609,Medical Information,426985.0
146610,Health & Wellness (non-internet/mobile)…,426991.0
146615,Medical Devices & Equipment,490264.0
146620,Medical Devices & Equipment,491257.0
146621,Medical Devices & Equipment,490651.0
146631,Drug Development,400142.0
146633,Medical Devices & Equipment,400152.0
146635,Internet Software & Services,400182.0
146636,Biotechnology,400198.0
146638,Healthcare Software,400212.0
146640,Disease Diagnosis,400215.0
146648,Medical Devices & Equipment,400237.0
146649,Medical Facilities & Services,400246.0
146651,Internet Software & Services,400256.0
146652,Mobile Software & Services,400262.0
146653,Internet Software & Services,400263.0
146654,Medical Facilities & Services,400544.0
146655,Medical Facilities & Services,402876.0
146658,Health & Wellness (non-internet/mobile)…,412630.0
146664,Medical Devices & Equipment,543049.0
146665,Medical Devices & Equipment,577620.0
146669,Medical Facilities & Services,397460.0
146670,Medical Devices & Equipment,521610.0
146683,Drug Development,400332.0
146696,Medical Facilities & Services,400397.0
146697,Health & Wellness (non-internet/mobile)…,400404.0
146698,Internet Software & Services,400419.0
146702,Biotechnology,400432.0
146703,Health & Wellness (non-internet/mobile)…,400437.0
146710,Biotechnology,400567.0
146715,Biotechnology,404956.0
146718,Medical Devices & Equipment,598302.0
146721,Healthcare Software,488291.0
146723,Medical Facilities & Services,400472.0
146732,,400520.0
146733,Medical Devices & Equipment,400522.0
146734,Medical Devices & Equipment,400523.0
146735,Biotechnology,400524.0
146736,Biotechnology,400525.0
146737,Medical Devices & Equipment,400526.0
146738,Medical Devices & Equipment,400530.0
146739,Medical Equipment & Supplies,400531.0
146740,Mobile Software & Services,400533.0
146741,Medical Devices & Equipment,400534.0
146742,Medical Devices & Equipment,400537.0
146747,Mobile Software & Services,400547.0
146748,Internet Software & Services,400552.0
146750,Medical Facilities & Services,400571.0
146751,Biotechnology,400572.0
146752,Dental Products & Services,57664.0
146754,Alternative Medicine,400580.0
146755,Biotechnology,400582.0
146756,Medical Devices & Equipment,400599.0
146757,Medical Facilities & Services,400604.0
146758,Medical Facilities & Services,400605.0
146759,Medical Facilities & Services,400606.0
146760,Medical Facilities & Services,400607.0
146764,Medical Devices & Equipment,400624.0
146767,Elective & Aesthetic Medicine,400646.0
146768,Elective & Aesthetic Medicine,400648.0
146770,Medical Facilities & Services,400812.0
146771,Medical Facilities & Services,400813.0
146775,Medical Devices & Equipment,401608.0
146779,Medical Equipment & Supplies,531419.0
146781,Medical Facilities & Services,617438.0
146783,Internet Software & Services,504726.0
146804,Medical Devices & Equipment,400735.0
146812,Mobile Software & Services,400792.0
146814,Drug Manufacturing,400796.0
146819,Medical Equipment & Supplies,400840.0
146823,Disease Diagnosis,401194.0
146835,Medical Facilities & Services,417321.0
146839,Biotechnology,516361.0
146844,Drug Manufacturing,56555.0
146852,Medical Equipment & Supplies,400856.0
146854,Medical Facilities & Services,400877.0
146857,Medical Devices & Equipment,400890.0
146858,Biotechnology,400893.0
146859,Medical Facilities & Services,400895.0
146860,Medical Devices & Equipment,400896.0
146861,Medical Facilities & Services,400899.0
146862,Internet Software & Services,400903.0
146866,Biotechnology,400905.0
146867,Medical Devices & Equipment,400906.0
146868,Internet Software & Services,400908.0
146871,Drug Development,400910.0
146872,Mobile Software & Services,387600.0
146874,Medical Product Distribution,400912.0
146875,Medical Devices & Equipment,400913.0
146876,Internet Software & Services,400914.0
146877,Medical Product Distribution,400915.0
146878,Medical Devices & Equipment,400918.0
146879,Biotechnology,400920.0
146880,Internet Software & Services,400921.0
146881,Medical Facilities & Services,400924.0
146882,Medical Facilities & Services,400926.0
146883,Internet Software & Services,73705.0
146885,Medical Facilities & Services,400961.0
146886,Internet Software & Services,400965.0
146887,Medical Devices & Equipment,355788.0
146888,Medical Facilities & Services,397175.0
146889,Internet Software & Services,400968.0
146890,Disease Diagnosis,400972.0
146891,Internet Software & Services,400974.0
146893,Medical Facilities & Services,400984.0
146895,Biotechnology,401014.0
146902,Medical Facilities & Services,403002.0
146903,Pharmaceutical Distribution & Wholesale…,403045.0
146904,Medical Facilities & Services,404691.0
146905,Disease Diagnosis,411582.0
146907,Healthcare Software,416212.0
146910,Biotechnology,439099.0
146915,Medical Devices & Equipment,542955.0
146920,Biotechnology,616255.0
146921,Internet Software & Services,398029.0
146922,Biotechnology,629548.0
146929,Healthcare Software,401077.0
146930,Medical Facilities & Services,401078.0
146937,Pharmaceuticals / Drugs,357871.0
146940,Internet Software & Services,401155.0
146941,,401156.0
146943,Medical Facilities & Services,401167.0
146945,Healthcare Software,401183.0
146948,Medical Facilities & Services,401206.0
146949,Mobile Software & Services,401211.0
146950,Biotechnology,401800.0
146954,Biotechnology,406204.0
146955,Medical Facilities & Services,447872.0
146957,Medical Devices & Equipment,478839.0
