node,index,country,continent,industry,foundation,target_status,bipartite,id,eigen_max,pages_max,degcen_max,bet_max,avg_max,dis_mean,newman_max,vote_min
Soterix Medical,257240.0,United States,North America,Medical Devices & Equipment,2008.0,Alive / Active,1,27865,,,,,,,,
Aquila Diagnostic Systems,587555.0,Canada,North America,Disease Diagnosis,2009.0,Alive / Active,1,27874,0.0034782616601084595,0.0005950804137568045,0.006335797254487856,0.002443521101974104,22.16666666666667,,0.2922374636946459,0.2922374636946459
Diagenode,257373.0,Belgium,Europe,Biotechnology,2003.0,Acquired,1,27887,8.870691677449391e-05,8.256518613035641e-05,0.0007039774727208728,0.0,19.5,,0.2476649375458587,0.2476649375458587
Healgen,434977.0,China,Asia,Medical Equipment & Supplies,2005.0,IPO / Went public,1,27932,,,,,,,,
eFOLDi,276633.0,United Kingdom,Europe,Health & Wellness (non-internet/mobile)…,2009.0,Alive / Active,1,27947,0.029134752785085212,0.001039884656148633,0.016179775280898874,0.008365885942038482,62.25,,0.3460011483162017,0.3460011483162017
Syntekabio,325284.0,South Korea,Asia,Drug Discovery,2009.0,IPO / Went public,1,27966,,,,,,,,
Expres2ion Biotech,260971.0,Denmark,Europe,Medical Facilities & Services,2010.0,IPO / Went public,1,27988,,,,,,,,
Bellen Chemistry,299911.0,China,Asia,Medical Facilities & Services,2010.0,Alive / Active,1,28003,0.005503170951909561,0.0008657233425752696,0.008447729672650475,0.00536538840570757,31.8125,,0.3094573104434276,0.3094573104434276
RSP Systems,329245.0,Denmark,Europe,Medical Devices & Equipment,2006.0,Alive / Active,1,28019,0.009695826085780564,0.0024429927962654626,0.02292134831460674,0.017751704997726284,33.75,,0.32818284616461,0.32818284616461
dianax,387220.0,Italy,Europe,Medical Devices & Equipment,2003.0,Alive / Active,1,28077,,,,,,,,
Marathon Health,259123.0,United States,North America,Medical Facilities & Services,2005.0,Alive / Active,1,28102,0.008147450052189682,0.0015290301760037205,0.014376996805111819,0.001038547340961238,13.666666666666664,,0.2762358248779974,0.2762358248779974
Vibrent Health,259215.0,United States,North America,Internet Software & Services,2009.0,Alive / Active,1,28115,1.0593241647069522e-05,0.00020989478557481128,0.0007178750897343862,0.0006634867077114218,14.0,,0.2219509706644626,0.2219509706644626
Corona Remedies,259304.0,India,Asia,Pharmaceuticals / Drugs,2004.0,Alive / Active,1,28123,0.0067495005689133004,0.0009035802212630336,0.009993337774816787,0.00293907916336252,31.25,,0.3091272485009993,0.3091272485009993
Sequentia Corp,259400.0,United States,North America,Internet Software & Services,2010.0,Alive / Active,1,28137,2.1137352979999848e-05,0.0005013097095071406,0.002815909890883492,0.0014061842735656495,9.0,,0.2320518863456588,0.2320518863456588
Mobidiag,259431.0,Finland,Europe,Biotechnology,2000.0,Acquired,1,28142,,,,,,,,
SinoTau Pharmaceuticals,334051.0,China,Asia,Drug Manufacturing,2004.0,Alive / Active,1,28173,0.0010296600566229391,0.0007840238935951338,0.005842696629213483,0.0038990111001666493,10.846153846153848,,0.2672050523307909,0.2672050523307909
Eyenuk,259835.0,United States,North America,Medical Devices & Equipment,2010.0,Alive / Active,1,28179,4.4077831600992155e-05,0.00032132413177284535,0.002004008016032064,0.0004917455918395403,6.6,,0.22744668761896114,0.22744668761896114
Shanghai Henlius,310851.0,China,Asia,Drug Development,2009.0,IPO / Went public,1,28236,3.254814917134344e-05,0.00013346598523940429,0.0007122507122507122,0.0,12.0,,0.2316291875894525,0.2316291875894525
chromocenter,482303.0,Japan,Asia,Biotechnology,2005.0,Alive / Active,1,28423,0.047018598794868346,0.005592150598765218,0.06129247168554298,0.05136102466799093,23.76086956521739,,0.3684119262957115,0.3684119262957115
LipUm,271883.0,Sweden,Europe,Biotechnology,2010.0,IPO / Went public,1,28461,0.001232435561866509,0.00023902042167544635,0.0022471910112359553,0.0,43.8,,0.2751605011866957,0.2751605011866957
Quegen Biotech,379297.0,South Korea,Asia,Biotechnology,2006.0,Alive / Active,1,28463,0.009695826085780564,0.0024429927962654626,0.02292134831460674,0.017751704997726284,22.352941176470583,,0.32818284616461,0.32818284616461
Chreto,262629.0,Denmark,Europe,Biotechnology,2010.0,Alive / Active,1,28498,3.627800461568745e-05,0.00034057136271562947,0.001603206412825651,0.001514496515083093,5.75,,0.2258561513419055,0.2258561513419055
TAGCyx Biotechnologies,474264.0,Japan,Asia,Biotechnology,2007.0,Alive / Active,1,28543,,,,,,,,
Precedent Spine,262995.0,United States,North America,Medical Facilities & Services,2010.0,Acquired,1,28562,,,,,,,,
Lasik MD,263357.0,Canada,North America,Medical Facilities & Services,2001.0,Alive / Active,1,28607,0.00048564491430797625,0.00034368618144308305,0.003146067415730337,1.4697369212221396e-05,18.714285714285715,,0.2505540886432112,0.2505540886432112
H4D,263829.0,France,Europe,Medical Devices & Equipment,2008.0,Alive / Active,1,28654,,,,,,,,
Advanced Tear Diagnostics,264079.0,United States,North America,Medical Devices & Equipment,2010.0,Alive / Active,1,28680,,,,,,,,
Spineart,264404.0,Switzerland,Europe,Medical Devices & Equipment,2005.0,Alive / Active,1,28704,,,,,,,,
Euformatics,264481.0,Finland,Europe,Healthcare Software,2010.0,Alive / Active,1,28711,0.0011782063243071664,0.00027764221095241524,0.002111932418162618,0.0,42.25,,0.2715235007076171,0.2715235007076171
Dentalia,264547.0,Mexico,North America,Dental Products & Services,2006.0,Alive / Active,1,28716,,,,,,,,
Batavia Biosciences,264617.0,Netherlands,Europe,Biotechnology,2010.0,Alive / Active,1,28727,0.009695826085780564,0.0024429927962654626,0.02292134831460674,0.017751704997726284,23.8,,0.32818284616461,0.32818284616461
Captozyme,264915.0,United States,North America,Biotechnology,2009.0,Acquired,1,28752,0.0001679464346006744,0.0003364367767083041,0.002492877492877493,0.0010567469049470816,17.571428571428573,,0.2639983300431866,0.2639983300431866
Reapplix,265108.0,Denmark,Europe,Medical Devices & Equipment,2008.0,Alive / Active,1,28774,,,,,,,,
Scitop Bio-tech,564954.0,China,Asia,Drug Manufacturing,2003.0,IPO / Went public,1,28799,0.015343393148119276,0.0006198264077711356,0.009619238476953907,0.0030111977038715762,66.375,,0.329809478361785,0.329809478361785
Bondent,300027.0,China,Asia,Dental Products & Services,2009.0,Alive / Active,1,28826,,,,,,,,
Nuvo Group,121975.0,Israel,Asia,Medical Devices & Equipment,2006.0,Alive / Active,1,28831,,,,,,,,
Physidia,265877.0,France,Europe,Medical Devices & Equipment,2010.0,Alive / Active,1,28873,,,,,,,,
Oasis Centre for Reproductive Medicine,266142.0,India,Asia,Medical Facilities & Services,2009.0,Alive / Active,1,28904,0.0009318635710216113,0.00041961128802818455,0.001348314606741573,0.0016825640611106622,54.33333333333334,,0.2738082662047336,0.2738082662047336
Vula Mobile,266374.0,South Africa,Africa,Mobile Software & Services,2010.0,Alive / Active,1,28916,0.0005129017186297264,0.0004748654620603706,0.0017977528089887641,0.0016825640611106622,10.25,,0.25292639064982003,0.25292639064982003
FRISQ,325484.0,Sweden,Europe,Internet Software & Services,2009.0,IPO / Went public,1,28932,0.0003494549764740645,0.0003120650967347728,0.0017806267806267809,0.0006663553265797655,33.333333333333336,,0.2671380810497013,0.2671380810497013
Rubicon Research,267315.0,India,Asia,Drug Delivery,2001.0,Alive / Active,1,29018,,,,,,,,
Orpyx Medical Technologies,121480.0,Canada,North America,Mobile Software & Services,2010.0,Alive / Active,1,29093,,,,,,,,
Confluence Pharmaceuticals,118750.0,United States,North America,Drug Development,2010.0,Alive / Active,1,29161,,,,,,,,
Asarina Pharma,268475.0,Sweden,Europe,Drug Development,2006.0,IPO / Went public,1,29173,0.09534555525808328,0.003566179588530112,0.07134268537074147,0.030645866700938863,61.56050955414013,,0.41406961079349336,0.41406961079349336
TCI Software,268658.0,United States,North America,Healthcare Software,2010.0,Alive / Active,1,29194,0.006544700850456875,0.0011729715763154186,0.023330940416367556,0.004714786138277064,44.261538461538464,,0.3359655926644597,0.3359655926644597
OneSeventeen Media,268889.0,United States,North America,Mobile Software & Services,2008.0,Alive / Active,1,29227,2.437167079600335e-41,0.00035880875493362035,0.0003589375448671931,0.0,1.0,,0.0003589375448671931,0.0003589375448671931
Baike Mingyi,315061.0,China,Asia,Internet Software & Services,2010.0,Acquired,1,29231,0.03696015292473186,0.0012907822969201884,0.02284569138276553,0.009251647125870885,65.52631578947367,,0.3611282847659344,0.3611282847659344
ePracticeManager,269526.0,United States,North America,Internet Software & Services,2008.0,Alive / Active,1,29337,,,,,,,,
Lifotronic,417046.0,China,Asia,Medical Devices & Equipment,2008.0,IPO / Went public,1,29400,,,,,,,,
Magpie Pharmaceuticals,372715.0,China,Asia,Drug Development,2010.0,Alive / Active,1,29402,0.0002597682672170796,0.0002866321768877366,0.002111932418162618,5.408586854985853e-06,17.75,,0.2442693038623964,0.2442693038623964
Dentix,270783.0,Spain,Europe,Dental Products & Services,2010.0,Alive / Active,1,29543,,,,,,,,
ProtAn Bio,340026.0,South Korea,Asia,Disease Diagnosis,2005.0,Alive / Active,1,29613,,,,,,,,
Northern Ohio Medical Specialists,271659.0,United States,North America,Medical Facilities & Services,2000.0,Alive / Active,1,29632,0.0143290523452792,0.0005938798156306973,0.010031678986272441,0.00023639308698996425,50.631578947368425,,0.327050002057628,0.327050002057628
DIR Technologies,271723.0,Israel,Asia,Drug Manufacturing,2009.0,Alive / Active,1,29641,,,,,,,,
Lachesis,339667.0,China,Asia,Internet Software & Services,2010.0,Alive / Active,1,29679,0.0110751072126012,0.0007141594641360286,0.016737891737891742,0.0010747202415795276,60.57446808510638,,0.34527154319849285,0.34527154319849285
Cofoe,408944.0,China,Asia,Medical Devices & Equipment,2009.0,Alive / Active,1,29680,,,,,,,,
OmniActive Health Technologies,272021.0,India,Asia,Drug Manufacturing,2005.0,Alive / Active,1,29771,,,,,,,,
AccessOne,272183.0,United States,North America,Medical Facilities & Services,2002.0,Alive / Active,1,29791,0.10643824465669198,0.003727514193838643,0.06652587117212247,0.0296958353948303,48.53968253968254,,0.4112288229964315,0.4112288229964315
P-Cure,398487.0,Israel,Asia,Drug Development,2007.0,Alive / Active,1,29862,1.3518832450889315e-05,0.0003273942655005925,0.002136752136752137,5.84679520311969e-06,5.333333333333333,,0.2200737539613944,0.2200737539613944
OncoImmune,272791.0,United States,North America,Drug Development,2000.0,Acquired,1,29866,0.009695826085780564,0.0024429927962654626,0.02292134831460674,0.017751704997726284,22.352941176470583,,0.32818284616461,0.32818284616461
New Century Healthcare,272795.0,China,Asia,Medical Facilities & Services,2002.0,IPO / Went public,1,29867,,,,,,,,
Nuna,273418.0,United States,North America,Internet Software & Services,2010.0,Alive / Active,1,29923,,,,,,,,
Ironshore Pharmaceuticals & Development,273765.0,Cayman Islands,North America,Drug Delivery,2009.0,Alive / Active,1,29970,,,,,,,,
The Electrospinning Company,274931.0,United Kingdom,Europe,Medical Devices & Equipment,2010.0,Alive / Active,1,30078,2.2843768511068143e-06,8.135358863786465e-05,0.0003589375448671931,0.0,9.0,,0.20167615104101624,0.20167615104101624
brain4care,385519.0,Brazil,South America,Medical Devices & Equipment,2009.0,Alive / Active,1,30114,1.0503492933359034e-35,0.0003333333333333333,0.0003334444814938313,0.0,1.0,,0.0003334444814938313,0.0003334444814938313
Oncoinvent,275214.0,Norway,Europe,Drug Development,2010.0,Alive / Active,1,30145,0.031099310705320786,0.0009623587662924488,0.01900739176346357,0.001987921146016472,62.82758620689656,,0.34478079420645324,0.34478079420645324
IGM Biosciences,313334.0,United States,North America,Biotechnology,2010.0,IPO / Went public,1,30155,,,,,,,,
Solvotrin Therapeutics,542630.0,Ireland,Europe,Pharmaceuticals / Drugs,2009.0,Alive / Active,1,30169,0.00383050032180294,0.001418227266741384,0.014831460674157302,0.006642139270018477,18.484848484848484,,0.3048401550586388,0.3048401550586388
Orreco,275746.0,Ireland,Europe,Healthcare Software,2010.0,Alive / Active,1,30224,,,,,,,,
Intermedicas,276005.0,Romania,Europe,Medical Facilities & Services,2010.0,Alive / Active,1,30252,,,,,,,,
CGeneTech,310179.0,China,Asia,Drug Discovery,2010.0,Alive / Active,1,30384,0.046966765926380036,0.0020851057501610204,0.05455850681981336,0.007175926344353239,98.65853658536585,,0.3953455578795735,0.3953455578795735
RemoteA,277779.0,Finland,Europe,Medical Devices & Equipment,2002.0,Alive / Active,1,30416,,,,,,,,
BeyondSpring,278071.0,United States,North America,Biotechnology,2009.0,IPO / Went public,1,30438,,,,,,,,
GF Fermentech,430335.0,South Korea,Asia,Biotechnology,2000.0,Alive / Active,1,30461,1.7455600486597928e-07,0.00020313285860667124,0.0007122507122507122,0.0,3.0,,0.18338105855894785,0.18338105855894785
Camargo Pharmaceutical Services,278731.0,United States,North America,Drug Development,2003.0,Acquired,1,30516,,,,,,,,
Advicenne Pharmaceuticals,249891.0,France,Europe,Pharmaceuticals / Drugs,2007.0,IPO / Went public,1,30544,7.564847727797772e-25,0.0006657789613848202,0.0006662225183211193,0.0,1.0,,0.0006662225183211193,0.0006662225183211193
Therapix Biosciences,333635.0,Israel,Asia,Biotechnology,2004.0,IPO / Went public,1,30585,,,,,,,,
Bionic Vision Technology,280343.0,Australia,Australia,Medical Devices & Equipment,2010.0,Alive / Active,1,30714,,,,,,,,
CityMD,282280.0,United States,North America,Medical Facilities & Services,2010.0,Alive / Active,1,30853,,,,,,,,
Halo Communications,282988.0,United States,North America,Mobile Software & Services,2010.0,Alive / Active,1,30915,4.924115156451014e-19,0.0005277044854881266,0.0005279831045406547,0.0,1.0,,0.0005279831045406547,0.0005279831045406547
4WEB,283431.0,United States,North America,Medical Devices & Equipment,2008.0,Alive / Active,1,30940,,,,,,,,
Mynosys Cellular Devices,283677.0,United States,North America,Medical Devices & Equipment,2006.0,Alive / Active,1,30973,,,,,,,,
MiNA Therapeutics,283882.0,United Kingdom,Europe,Biotechnology,2008.0,Alive / Active,1,30991,,,,,,,,
Visunex Medical Systems,284296.0,United States,North America,Medical Devices & Equipment,2006.0,Alive / Active,1,31017,6.803583773060736e-06,0.00012398942077143052,0.0007178750897343862,0.0,10.0,,0.21544131967367,0.21544131967367
Redbud Labs,284429.0,United States,North America,Biotechnology,2010.0,Alive / Active,1,31035,,,,,,,,
Dynamic Code,284462.0,Sweden,Europe,Disease Diagnosis,2000.0,Alive / Active,1,31039,1.2971253478908307e-05,0.00032066788591447666,0.001055966209081309,0.0013115298620303304,6.333333333333332,,0.22941836726341036,0.22941836726341036
OO Yanbaoyi,325104.0,China,Asia,Medical Devices & Equipment,2002.0,Alive / Active,1,31250,0.009695826085780564,0.0024429927962654626,0.02292134831460674,0.017751704997726284,22.352941176470583,,0.32818284616461,0.32818284616461
Collateral Medical,286444.0,India,Asia,Medical Devices & Equipment,2010.0,Alive / Active,1,31270,0.0001086694611398339,0.0005385199848631012,0.005025125628140704,0.0034968511565933768,13.571428571428573,,0.2452071150252455,0.2452071150252455
Imcyse,348990.0,Belgium,Europe,Drug Development,2010.0,Alive / Active,1,31278,0.0009791303883576066,0.0008963650431808727,0.005807814149947201,0.004114654045345161,9.090909090909092,,0.26764012991005626,0.26764012991005626
Outcome Health,147239.0,United States,North America,Internet Software & Services,2006.0,Acquired,1,31282,,,,,,,,
Medinex,287265.0,Singapore,Asia,Medical Facilities & Services,2009.0,IPO / Went public,1,31304,,,,,,,,
Lungpacer Medical,287537.0,Canada,North America,Medical Devices & Equipment,2009.0,Alive / Active,1,31386,4.507675815671595e-06,0.0005772456070295092,0.001583949313621964,0.0029347270079116577,5.0,,0.18657516734390006,0.18657516734390006
Centogene,287719.0,Germany,Europe,Medical Devices & Equipment,2006.0,IPO / Went public,1,31416,0.00030181457754833497,0.0004472593992725077,0.002664890073284477,0.00024165488450057237,13.25,,0.24206176443655975,0.24206176443655975
TLC Pediatric Therapies,287750.0,United States,North America,Medical Facilities & Services,2002.0,Alive / Active,1,31420,,,,,,,,
Evasc Neurovascular Enterprises,288022.0,Canada,North America,Medical Devices & Equipment,2001.0,Alive / Active,1,31466,,,,,,,,
ZYAK,397051.0,China,Asia,Drug Development,2001.0,IPO / Went public,1,31500,,,,,,,,
Neosync,288792.0,United States,North America,Medical Devices & Equipment,2008.0,Assets Purchased,1,31545,0.00021204618975686842,0.0010876254682287301,0.003167898627243928,0.0058638757474182394,9.166666666666666,,0.2423061333893246,0.2423061333893246
Cytovation,289871.0,Norway,Europe,Drug Development,2001.0,Alive / Active,1,31601,,,,,,,,
Nextt Care,347852.0,Australia,Australia,Medical Facilities & Services,2003.0,Acquired,1,31632,,,,,,,,
