,industry,index_x,target_founded,target_status,alive
140297,Medical Facilities & Services,631275.0,2003.0,Alive / Active,1
140338,Biotechnology,376703.0,2005.0,Alive / Active,1
140424,Medical Devices & Equipment,355658.0,2007.0,IPO / Went public,0
140479,Drug Development,377342.0,2010.0,Alive / Active,1
140600,Medical Facilities & Services,377799.0,2010.0,Alive / Active,1
140673,Internet Software & Services,378049.0,2006.0,Alive / Active,1
140678,Medical Facilities & Services,61609.0,2001.0,IPO / Went public,0
140734,Biotechnology,380784.0,2000.0,Alive / Active,1
141004,Internet Software & Services,379142.0,2004.0,Alive / Active,1
141478,Biotechnology,351175.0,2001.0,IPO / Went public,0
141908,Medical Devices & Equipment,21062.0,2005.0,Alive / Active,1
142056,Medical Facilities & Services,382645.0,2001.0,Alive / Active,1
142192,Medical Facilities & Services,358335.0,2010.0,Acquired,0
142198,Medical Facilities & Services,383409.0,2004.0,Alive / Active,1
142351,Biotechnology,460767.0,2010.0,Alive / Active,1
142428,Healthcare Software,436588.0,2005.0,IPO / Went public,0
142439,Drug Development,384345.0,2003.0,Alive / Active,1
142445,Pharmaceuticals / Drugs,384352.0,2000.0,Alive / Active,1
142524,Alternative Medicine,386645.0,2007.0,Acquired,0
142645,Disease Diagnosis,385158.0,2010.0,Alive / Active,1
142697,Medical Devices & Equipment,385519.0,2009.0,Alive / Active,1
142801,Medical Devices & Equipment,385976.0,2007.0,Alive / Active,1
142937,Medical Devices & Equipment,386549.0,2005.0,Alive / Active,1
142997,Internet Software & Services,387225.0,2001.0,Alive / Active,1
143060,Internet Software & Services,370163.0,2010.0,Alive / Active,1
143169,Medical Facilities & Services,387257.0,2009.0,Alive / Active,1
143186,Medical Devices & Equipment,387371.0,2010.0,Alive / Active,1
143319,Drug Development,387766.0,2004.0,Alive / Active,1
143359,Internet Software & Services,388144.0,2010.0,Alive / Active,1
143564,Pharmaceutical Distribution & Wholesale…,392191.0,2009.0,Alive / Active,1
143820,Drug Development,389490.0,2004.0,IPO / Went public,0
143840,Medical Facilities & Services,389553.0,2006.0,Alive / Active,1
143874,Medical Devices & Equipment,389763.0,2005.0,Alive / Active,1
143904,Drug Development,230930.0,2008.0,Alive / Active,1
144210,Medical Facilities & Services,368390.0,2002.0,Alive / Active,1
144707,Healthcare Software,393495.0,2009.0,Alive / Active,1
144752,Pharmaceuticals / Drugs,18229.0,2007.0,Alive / Active,1
144905,Internet Software & Services,411027.0,2010.0,Alive / Active,1
144920,Drug Discovery,19596.0,2001.0,Alive / Active,1
144934,Medical Devices & Equipment,394363.0,2008.0,Alive / Active,1
144937,Drug Development,348990.0,2010.0,Alive / Active,1
144959,Medical Facilities & Services,394438.0,2003.0,Alive / Active,1
145142,Medical Facilities & Services,395024.0,2010.0,Merged,0
145151,Medical Devices & Equipment,395045.0,2006.0,Alive / Active,1
145242,Biotechnology,339366.0,2006.0,Alive / Active,1
145289,Medical Facilities & Services,395508.0,2003.0,IPO / Went public,0
145319,Internet Software & Services,395780.0,2002.0,Alive / Active,1
145523,Medical Devices & Equipment,396420.0,2009.0,Alive / Active,1
145744,Drug Development,397051.0,2001.0,IPO / Went public,0
145759,Healthcare Software,397096.0,2004.0,Alive / Active,1
145864,Medical Devices & Equipment,397450.0,2007.0,Alive / Active,1
146000,Drug Discovery,189387.0,2010.0,Alive / Active,1
146099,Medical Facilities & Services,398291.0,2005.0,Alive / Active,1
146421,Medical Devices & Equipment,85135.0,2000.0,IPO / Went public,0
146654,Medical Facilities & Services,400544.0,2003.0,IPO / Went public,0
146655,Medical Facilities & Services,402876.0,2006.0,Alive / Active,1
146772,Drug Development,401038.0,2007.0,IPO / Went public,0
146931,Medical Facilities & Services,99171.0,2009.0,Alive / Active,1
146948,Medical Facilities & Services,401206.0,2009.0,Alive / Active,1
147034,Mobile Software & Services,405945.0,2004.0,Alive / Active,1
147056,Medical Devices & Equipment,401564.0,2004.0,Acquired,0
147106,Medical Devices & Equipment,65214.0,2007.0,Alive / Active,1
147163,Biotechnology,3991.0,2001.0,Alive / Active,1
147177,Medical Devices & Equipment,240921.0,2008.0,IPO / Went public,0
147233,Biotechnology,402279.0,2006.0,IPO / Went public,0
147262,Internet Software & Services,402232.0,2006.0,Alive / Active,1
147444,Medical Devices & Equipment,402939.0,2005.0,Alive / Active,1
147501,Medical Devices & Equipment,405480.0,2007.0,Alive / Active,1
147695,Alternative Medicine,403676.0,2003.0,Alive / Active,1
148054,Pharmaceuticals / Drugs,404662.0,2010.0,Alive / Active,1
148108,Medical Facilities & Services,406372.0,2007.0,IPO / Went public,0
148111,Medical Devices & Equipment,361785.0,2001.0,Alive / Active,1
148112,Medical Devices & Equipment,57916.0,2001.0,Alive / Active,1
148193,Medical Facilities & Services,405261.0,2010.0,Alive / Active,1
148299,Disease Diagnosis,405738.0,2010.0,Alive / Active,1
148467,Biotechnology,352035.0,2003.0,Alive / Active,1
148758,Medical Devices & Equipment,407761.0,2010.0,Alive / Active,1
148794,Medical Facilities & Services,407291.0,2000.0,Alive / Active,1
148840,Medical Devices & Equipment,407381.0,2004.0,Alive / Active,1
148914,Dental Products & Services,407766.0,2005.0,Alive / Active,1
149145,Medical Devices & Equipment,159729.0,2010.0,Alive / Active,1
149242,Pharmaceuticals / Drugs,409235.0,2004.0,IPO / Went public,0
149350,Biotechnology,367603.0,2005.0,IPO / Went public,0
149358,Biotechnology,409872.0,2009.0,Alive / Active,1
149387,Drug Development,410120.0,2008.0,Alive / Active,1
149476,Internet Software & Services,431466.0,2010.0,Alive / Active,1
149558,Medical Product Distribution,415753.0,2001.0,IPO / Went public,0
149629,Medical Facilities & Services,410765.0,2008.0,Alive / Active,1
149851,Medical Devices & Equipment,56993.0,2001.0,Alive / Active,1
149855,Mobile Software & Services,233314.0,2009.0,Alive / Active,1
149870,Health & Wellness (non-internet/mobile)…,417808.0,2010.0,Alive / Active,1
149953,Drug Development,412255.0,2005.0,Alive / Active,1
149993,Biotechnology,412536.0,2008.0,Alive / Active,1
150009,Disease Diagnosis,412650.0,2003.0,Alive / Active,1
150051,Biotechnology,412609.0,2008.0,Alive / Active,1
150075,Drug Development,412729.0,2007.0,Alive / Active,1
150085,Biotechnology,5413.0,2001.0,Alive / Active,1
150189,Internet Software & Services,315061.0,2010.0,Acquired,0
150274,Biotechnology,428903.0,2000.0,Alive / Active,1
150416,Dental Products & Services,414017.0,2008.0,Alive / Active,1
150463,Medical Facilities & Services,359622.0,2007.0,Alive / Active,1
150473,Alternative Medicine,414283.0,2004.0,IPO / Went public,0
150475,Pharmaceuticals / Drugs,368417.0,2007.0,Alive / Active,1
150589,Biotechnology,414913.0,2001.0,IPO / Went public,0
150684,Medical Devices & Equipment,415207.0,2007.0,Alive / Active,1
150956,Medical Devices & Equipment,417046.0,2008.0,IPO / Went public,0
150991,Internet Software & Services,416540.0,2004.0,IPO / Went public,0
151169,Medical Facilities & Services,417791.0,2005.0,Alive / Active,1
151466,Dental Products & Services,419391.0,2001.0,Alive / Active,1
151489,Internet Software & Services,419569.0,2006.0,Alive / Active,1
151565,Medical Facilities & Services,349296.0,2003.0,Alive / Active,1
151643,Health & Wellness (non-internet/mobile)…,420290.0,2010.0,Alive / Active,1
151661,Health & Wellness (non-internet/mobile)…,420346.0,2002.0,Alive / Active,1
151764,Medical Facilities & Services,420984.0,2005.0,Alive / Active,1
152004,Medical Product Distribution,306205.0,2010.0,Alive / Active,1
152032,Healthcare Software,18063.0,2001.0,Alive / Active,1
152549,Medical Facilities & Services,424836.0,2007.0,Alive / Active,1
152653,Medical Devices & Equipment,425441.0,2010.0,Alive / Active,1
152746,Medical Equipment & Supplies,94744.0,2006.0,Alive / Active,1
152753,Disease Diagnosis,291351.0,2010.0,Alive / Active,1
152754,Medical Facilities & Services,420418.0,2002.0,IPO / Went public,0
152889,Medical Devices & Equipment,629209.0,2010.0,Alive / Active,1
153026,Drug Development,427243.0,2010.0,Alive / Active,1
153097,Drug Development,428068.0,2003.0,Alive / Active,1
153162,Medical Facilities & Services,435503.0,2007.0,IPO / Went public,0
153703,Medical Facilities & Services,429748.0,2007.0,Alive / Active,1
153810,Healthcare Software,302919.0,2010.0,Alive / Active,1
154047,Biotechnology,430941.0,2002.0,IPO / Went public,0
154144,Drug Manufacturing,65159.0,2007.0,Alive / Active,1
154156,Disease Diagnosis,431421.0,2000.0,Acquired,0
154298,Internet Software & Services,432060.0,2008.0,Alive / Active,1
154567,Drug Discovery,434016.0,2008.0,Alive / Active,1
154778,Medical Devices & Equipment,434935.0,2002.0,Alive / Active,1
154831,Medical Equipment & Supplies,434977.0,2005.0,IPO / Went public,0
154922,Medical Facilities & Services,381156.0,2007.0,Alive / Active,1
155216,Medical Devices & Equipment,437152.0,2004.0,Alive / Active,1
155228,Drug Discovery,350651.0,2008.0,Alive / Active,1
155259,Medical Facilities & Services,349044.0,2009.0,Alive / Active,1
155318,Medical Devices & Equipment,19610.0,2003.0,Alive / Active,1
155538,Drug Development,338006.0,2010.0,Alive / Active,1
155637,Drug Discovery,443233.0,2006.0,Alive / Active,1
155663,Medical Facilities & Services,439891.0,2005.0,Alive / Active,1
155752,Medical Facilities & Services,451175.0,2008.0,Alive / Active,1
155803,Biotechnology,354375.0,2009.0,Alive / Active,1
155925,Drug Discovery,441256.0,2006.0,Alive / Active,1
155950,Medical Devices & Equipment,441312.0,2010.0,Alive / Active,1
156103,Pharmaceuticals / Drugs,442297.0,2007.0,Alive / Active,1
156404,Biotechnology,443483.0,2008.0,IPO / Went public,0
156672,Medical Devices & Equipment,444980.0,2003.0,Alive / Active,1
156725,Biotechnology,445156.0,2010.0,Alive / Active,1
156779,Mobile Software & Services,384649.0,2009.0,Alive / Active,1
156867,Medical Devices & Equipment,445917.0,2003.0,Alive / Active,1
157057,Biotechnology,446639.0,2010.0,Alive / Active,1
157088,Medical Facilities & Services,447040.0,2003.0,Alive / Active,1
157354,Medical Facilities & Services,39455.0,2002.0,Alive / Active,1
157377,Medical Facilities & Services,448025.0,2004.0,Alive / Active,1
157392,Internet Software & Services,447577.0,2010.0,Alive / Active,1
157572,Medical Devices & Equipment,385078.0,2009.0,Alive / Active,1
157586,Drug Delivery,327650.0,2010.0,Acquired,0
157701,Internet Software & Services,448226.0,2009.0,Alive / Active,1
157718,Medical Devices & Equipment,448276.0,2010.0,Alive / Active,1
157771,Internet Software & Services,19922.0,2003.0,Alive / Active,1
157808,Medical Equipment & Supplies,81231.0,2006.0,Acquired,0
157826,Medical Facilities & Services,448594.0,2006.0,Alive / Active,1
157932,Medical Facilities & Services,333752.0,2001.0,Acquired,0
157966,Disease Diagnosis,379677.0,2008.0,Acquired,0
157972,Medical Information,447313.0,2006.0,Merged,0
158207,Medical Facilities & Services,398260.0,2002.0,Acquired,0
158208,Medical Facilities & Services,436039.0,2004.0,Alive / Active,1
158209,Medical Facilities & Services,447236.0,2001.0,Alive / Active,1
158393,Pharmaceutical Distribution & Wholesale…,459251.0,2006.0,Alive / Active,1
158562,Drug Development,278731.0,2003.0,Acquired,0
158671,Internet Software & Services,351977.0,2003.0,Alive / Active,1
158672,Internet Software & Services,586997.0,2010.0,Alive / Active,1
158761,Medical Facilities & Services,441339.0,2009.0,Alive / Active,1
158773,Healthcare Software,405753.0,2004.0,Acquired,0
158850,Drug Development,372715.0,2010.0,Alive / Active,1
158925,Drug Discovery,450688.0,2000.0,IPO / Went public,0
159031,Biotechnology,450976.0,2004.0,Alive / Active,1
159304,Healthcare Plans,412648.0,2007.0,Acquired,0
159350,Internet Software & Services,355835.0,2010.0,Alive / Active,1
159526,Medical Devices & Equipment,56744.0,2002.0,IPO / Went public,0
159569,Medical Facilities & Services,186401.0,2003.0,Acquired,0
159628,Medical Devices & Equipment,9407.0,2002.0,Alive / Active,1
159646,Health & Wellness (non-internet/mobile)…,185956.0,2002.0,Alive / Active,1
159676,Medical Devices & Equipment,57271.0,2002.0,Merged,0
159749,Medical Facilities & Services,454995.0,2008.0,Alive / Active,1
159761,Pharmaceuticals / Drugs,255621.0,2007.0,Acquired,0
159772,Pharmaceuticals / Drugs,22929.0,2005.0,Alive / Active,1
159974,Biotechnology,394850.0,2009.0,Alive / Active,1
159982,Medical Devices & Equipment,58065.0,2009.0,Acquired,0
160449,Medical Facilities & Services,455950.0,2001.0,Alive / Active,1
160454,Medical Facilities & Services,456141.0,2009.0,Alive / Active,1
160500,Drug Development,412336.0,2002.0,Alive / Active,1
160594,Internet Software & Services,457387.0,2008.0,Alive / Active,1
160608,Drug Development,348641.0,2007.0,Alive / Active,1
160708,Medical Devices & Equipment,57448.0,2005.0,Acquired,0
160758,Pharmaceuticals / Drugs,458276.0,2001.0,IPO / Went public,0
160809,Medical Devices & Equipment,150116.0,2010.0,Alive / Active,1
161011,Health & Wellness (non-internet/mobile)…,459869.0,2009.0,Alive / Active,1
161080,Pharmaceuticals / Drugs,460926.0,2002.0,Alive / Active,1
161084,Medical Facilities & Services,244204.0,2000.0,IPO / Went public,0
161095,Biotechnology,472520.0,2009.0,Alive / Active,1
161244,Pharmaceuticals / Drugs,461504.0,2006.0,Alive / Active,1
161363,Biotechnology,462164.0,2002.0,Alive / Active,1
161806,Health & Wellness (non-internet/mobile)…,143545.0,2008.0,Alive / Active,1
161832,Medical Devices & Equipment,379928.0,2008.0,Alive / Active,1
162256,Drug Manufacturing,413936.0,2009.0,Alive / Active,1
162274,Medical Facilities & Services,467595.0,2009.0,Alive / Active,1
162309,Drug Discovery,467395.0,2010.0,Alive / Active,1
162334,Medical Facilities & Services,408395.0,2006.0,Alive / Active,1
162449,Pharmaceuticals / Drugs,469611.0,2004.0,Alive / Active,1
162619,Drug Development,473785.0,2005.0,Alive / Active,1
162648,Medical Equipment & Supplies,469946.0,2005.0,Alive / Active,1
162952,Internet Software & Services,472496.0,2010.0,Alive / Active,1
163034,Medical Facilities & Services,473037.0,2009.0,IPO / Went public,0
163037,Medical Devices & Equipment,473183.0,2004.0,IPO / Went public,0
163108,Drug Manufacturing,473582.0,2010.0,Alive / Active,1
163372,Drug Development,561786.0,2005.0,IPO / Went public,0
163396,Medical Devices & Equipment,57155.0,2006.0,Alive / Active,1
163573,Healthcare Software,127632.0,2007.0,Acquired,0
163734,Biotechnology,478098.0,2006.0,IPO / Went public,0
163746,Mobile Software & Services,369724.0,2009.0,Alive / Active,1
163748,Drug Development,561623.0,2005.0,IPO / Went public,0
163833,Biotechnology,490941.0,2004.0,IPO / Went public,0
163850,Drug Development,339545.0,2003.0,IPO / Went public,0
163874,Drug Discovery,12985.0,2004.0,IPO / Went public,0
163958,Biotechnology,480210.0,2008.0,Alive / Active,1
163960,Mobile Software & Services,236867.0,2004.0,Acquired,0
164079,Medical Facilities & Services,481290.0,2008.0,Alive / Active,1
164183,Medical Product Distribution,482425.0,2001.0,Alive / Active,1
164325,Medical Devices & Equipment,564942.0,2001.0,IPO / Went public,0
164547,Medical Facilities & Services,484955.0,2007.0,Alive / Active,1
164550,Medical Devices & Equipment,387923.0,2007.0,IPO / Went public,0
164619,Drug Manufacturing,564954.0,2003.0,IPO / Went public,0
164878,Biotechnology,487817.0,2010.0,Alive / Active,1
164911,Biotechnology,490927.0,2005.0,Alive / Active,1
164922,Medical Facilities & Services,570053.0,2007.0,IPO / Went public,0
164951,Pharmaceuticals / Drugs,488651.0,2010.0,IPO / Went public,0
165253,Medical Devices & Equipment,490703.0,2010.0,Alive / Active,1
165259,Medical Equipment & Supplies,490715.0,2003.0,IPO / Went public,0
165375,Medical Devices & Equipment,491541.0,2001.0,Alive / Active,1
165378,Medical Devices & Equipment,491558.0,2004.0,Acquired,0
165944,Medical Devices & Equipment,555276.0,2005.0,IPO / Went public,0
166025,Drug Development,555852.0,2002.0,Alive / Active,1
166059,Medical Devices & Equipment,556467.0,2004.0,Alive / Active,1
166070,Pharmaceuticals / Drugs,557435.0,2000.0,IPO / Went public,0
166333,Medical Devices & Equipment,394230.0,2008.0,Alive / Active,1
166340,Drug Development,358921.0,2002.0,Alive / Active,1
166532,Medical Information,471287.0,2008.0,Alive / Active,1
166599,Healthcare Software,659755.0,2008.0,Alive / Active,1
166607,Medical Equipment & Supplies,490915.0,2007.0,Alive / Active,1
166704,Medical Devices & Equipment,559768.0,2008.0,Alive / Active,1
166857,Medical Facilities & Services,483466.0,2001.0,Alive / Active,1
166999,Pharmaceuticals / Drugs,403702.0,2009.0,Alive / Active,1
167176,Mobile Software & Services,562466.0,2009.0,Alive / Active,1
167316,Internet Software & Services,401060.0,2004.0,Alive / Active,1
167502,Mobile Software & Services,564552.0,2010.0,Alive / Active,1
167739,Biotechnology,566156.0,2008.0,Alive / Active,1
167817,Medical Facilities & Services,566521.0,2010.0,Alive / Active,1
167858,Internet Software & Services,80097.0,2008.0,Alive / Active,1
167869,Medical Facilities & Services,567024.0,2008.0,Alive / Active,1
167882,Drug Development,567053.0,2010.0,Alive / Active,1
167988,Pharmaceuticals / Drugs,567891.0,2006.0,IPO / Went public,0
167998,Medical Facilities & Services,411469.0,2006.0,Alive / Active,1
168119,Medical Devices & Equipment,568698.0,2008.0,Alive / Active,1
168126,Biotechnology,568840.0,2004.0,IPO / Went public,0
168152,Drug Development,375779.0,2007.0,Alive / Active,1
168181,Internet Software & Services,569047.0,2008.0,Alive / Active,1
168249,Drug Development,373479.0,2007.0,Alive / Active,1
