node,index,country,continent,industry,bipartite,id,eigen_max,eigen_min,pages_max,pages_min,degcen_max,degcen_min,bet_max,bet_min,avg_max,avg_min,newman_max,newman_min,vote_min,vote_max,sub_max,sub_min,clo_max,clo_min,num
Orpyx Medical Technologies,121480.0,Canada,North America,Mobile Software & Services,1,29093,,,,,,,,,,,,,,,,,,,1
Confluence Pharmaceuticals,118750.0,United States,North America,Drug Development,1,29161,,,,,,,,,,,,,,,,,,,1
Asarina Pharma,268475.0,Sweden,Europe,Drug Development,1,29173,0.095345555,0.09293378599999999,0.00356618,0.0028300659999999996,0.071342685,0.062925852,0.030645867,0.018558621,61.56050955,61.56050955,0.029835643999999998,0.017620779,9.0,24.0,8.29e+25,7.87e+25,0.414069611,0.40711045799999995,2
TCI Software,268658.0,United States,North America,Healthcare Software,1,29194,0.004487223,0.004487223,0.000932523,0.000932523,0.017599437,0.017599437,0.006041425,0.006041425,47.64,47.64,0.0061198419999999995,0.0061198419999999995,145.0,145.0,1.0500000000000001e+35,1.0500000000000001e+35,0.329008464,0.329008464,1
OneSeventeen Media,268889.0,United States,North America,Mobile Software & Services,1,29227,2.44e-41,2.44e-41,0.000358809,0.000358809,0.00035893800000000005,0.00035893800000000005,0.0,0.0,1.0,1.0,0.0,0.0,1271.0,1271.0,1.543080635,1.543080635,0.00035893800000000005,0.00035893800000000005,2
Baike Mingyi,315061.0,China,Asia,Internet Software & Services,1,29231,0.036960152999999996,3.1900000000000003e-21,0.0012907819999999999,0.000576715,0.022845691,0.001202405,0.009251647,1.29e-06,65.52631579,65.52631579,0.009275259000000001,1.29e-06,148.0,831.0,1.25e+25,3.654827692,0.361128285,0.0014314339999999999,2
ePracticeManager,269526.0,United States,North America,Internet Software & Services,1,29337,,,,,,,,,,,,,,,,,,,1
Lifotronic,417046.0,China,Asia,Medical Devices & Equipment,1,29400,,,,,,,,,,,,,,,,,,,2
Magpie Pharmaceuticals,372715.0,China,Asia,Drug Development,1,29402,0.000259768,0.000259768,0.000286632,0.000286632,0.002111932,0.002111932,5.41e-06,5.41e-06,17.75,17.75,8.46e-06,8.46e-06,911.0,911.0,757568000000000.0,757568000000000.0,0.244269304,0.244269304,1
Dentix,270783.0,Spain,Europe,Dental Products & Services,1,29543,,,,,,,,,,,,,,,,,,,1
ProtAn Bio,340026.0,South Korea,Asia,Disease Diagnosis,1,29613,0.011419718999999998,0.000151032,0.0031376890000000004,0.000154433,0.026648901000000003,0.0006662230000000001,0.027191582000000002,0.0,23.0,23.0,0.027141557,0.0,38.0,94.0,549494000000000.0,96107967413.0,0.327145309,0.228561507,4
Northern Ohio Medical Specialists,271659.0,United States,North America,Medical Facilities & Services,1,29632,0.014329052,0.014329052,0.00059388,0.00059388,0.010031679,0.010031679,0.000236393,0.000236393,50.63157895,50.63157895,0.000261613,0.000261613,439.0,439.0,2.31e+18,2.31e+18,0.327050002,0.327050002,2
DIR Technologies,271723.0,Israel,Asia,Drug Manufacturing,1,29641,,,,,,,,,,,,,,,,,,,1
Lachesis,339667.0,China,Asia,Internet Software & Services,1,29679,0.011075106999999999,0.011075106999999999,0.0007141589999999999,0.0007141589999999999,0.016737892,0.016737892,0.00107472,0.00107472,60.57446809,60.57446809,0.001233797,0.001233797,229.0,229.0,3.09e+31,3.09e+31,0.34527154299999996,0.34527154299999996,1
Cofoe,408944.0,China,Asia,Medical Devices & Equipment,1,29680,,,,,,,,,,,,,,,,,,,1
OmniActive Health Technologies,272021.0,India,Asia,Drug Manufacturing,1,29771,0.00027037299999999997,0.00027037299999999997,0.000468755,0.000468755,0.00143575,0.00143575,0.002652142,0.002652142,45.5,45.5,0.002652142,0.002652142,724.0,724.0,8.68e+29,8.68e+29,0.275015052,0.275015052,2
AccessOne,272183.0,United States,North America,Medical Facilities & Services,1,29791,0.09293378599999999,0.09293378599999999,0.00356618,0.00356618,0.071342685,0.071342685,0.030645867,0.030645867,52.90449438,52.90449438,0.029835643999999998,0.029835643999999998,9.0,9.0,7.87e+25,7.87e+25,0.414069611,0.414069611,1
P-Cure,398487.0,Israel,Asia,Drug Development,1,29862,1.3500000000000001e-05,1.3500000000000001e-05,0.000327394,0.000327394,0.002136752,0.002136752,5.85e-06,5.85e-06,5.333333333,5.333333333,1.28e-05,1.28e-05,687.0,687.0,4.59e+25,4.59e+25,0.22007375399999998,0.22007375399999998,2
OncoImmune,272791.0,United States,North America,Drug Development,1,29866,0.009695826,3.12e-07,0.002442993,0.000176916,0.022921347999999998,0.00044943800000000003,0.017751705,0.0,22.35294118,22.35294118,0.018384641,0.0,46.0,556.0,1.23e+21,1275790000000.0,0.32818284600000003,0.166160742,3
New Century Healthcare,272795.0,China,Asia,Medical Facilities & Services,1,29867,0.000152905,1.67e-06,0.000335895,0.000100565,0.002111932,0.00035198900000000003,0.0007786819999999999,0.0,10.83333333,10.83333333,0.000891055,0.0,581.0,581.0,1.22e+32,1.46e+28,0.259195738,0.202799724,3
Nuna,273418.0,United States,North America,Internet Software & Services,1,29923,,,,,,,,,,,,,,,,,,,1
Ironshore Pharmaceuticals & Development,273765.0,Cayman Islands,North America,Drug Delivery,1,29970,,,,,,,,,,,,,,,,,,,1
The Electrospinning Company,274931.0,United Kingdom,Europe,Medical Devices & Equipment,1,30078,2.28e-06,2.28e-06,8.14e-05,8.14e-05,0.00035893800000000005,0.00035893800000000005,0.0,0.0,9.0,9.0,0.0,0.0,,,6.19e+25,6.19e+25,0.20167615100000003,0.20167615100000003,1
brain4care,385519.0,Brazil,South America,Medical Devices & Equipment,1,30114,1.0499999999999999e-35,1.0499999999999999e-35,0.00033333300000000006,0.00033333300000000006,0.000333444,0.000333444,0.0,0.0,1.0,1.0,0.0,0.0,1403.0,1403.0,1.543080635,1.543080635,0.000333444,0.000333444,3
Oncoinvent,275214.0,Norway,Europe,Drug Development,1,30145,0.031099311,0.0012588739999999999,0.000962359,0.000238088,0.019007391999999998,0.002639916,0.001987921,0.0,62.82758621,62.82758621,0.00187779,0.0,174.0,677.0,1.09e+19,1.78e+16,0.344780794,0.262040063,5
IGM Biosciences,313334.0,United States,North America,Biotechnology,1,30155,,,,,,,,,,,,,,,,,,,2
Solvotrin Therapeutics,542630.0,Ireland,Europe,Pharmaceuticals / Drugs,1,30169,0.0038305,0.0038305,0.0014182270000000002,0.0014182270000000002,0.014831461,0.014831461,0.006642139,0.006642139,18.48484848,18.48484848,0.007158416999999999,0.007158416999999999,80.0,80.0,1.93e+20,1.93e+20,0.304840155,0.304840155,2
Orreco,275746.0,Ireland,Europe,Healthcare Software,1,30224,,,,,,,,,,,,,,,,,,,1
Intermedicas,276005.0,Romania,Europe,Medical Facilities & Services,1,30252,,,,,,,,,,,,,,,,,,,1
CGeneTech,310179.0,China,Asia,Drug Discovery,1,30384,0.04696676599999999,0.013819646000000001,0.002085106,0.000607239,0.054558507,0.014716439,0.007175926,0.000585926,98.65853659,98.65853659,0.006893568,0.000642636,38.0,620.0,2.6200000000000004e+34,2.27e+33,0.395345558,0.350926019,4
RemoteA,277779.0,Finland,Europe,Medical Devices & Equipment,1,30416,,,,,,,,,,,,,,,,,,,2
BeyondSpring,278071.0,United States,North America,Biotechnology,1,30438,,,,,,,,,,,,,,,,,,,2
GF Fermentech,430335.0,South Korea,Asia,Biotechnology,1,30461,1.75e-07,1.75e-07,0.00020313299999999998,0.00020313299999999998,0.000712251,0.000712251,0.0,0.0,3.0,3.0,0.0,0.0,1330.0,1330.0,7.66e+21,7.66e+21,0.18338105899999999,0.18338105899999999,2
Camargo Pharmaceutical Services,278731.0,United States,North America,Drug Development,1,30516,,,,,,,,,,,,,,,,,,,1
Advicenne Pharmaceuticals,249891.0,France,Europe,Pharmaceuticals / Drugs,1,30544,7.56e-25,7.56e-25,0.0006657789999999999,0.0006657789999999999,0.0006662230000000001,0.0006662230000000001,0.0,0.0,1.0,1.0,0.0,0.0,647.0,647.0,1.543080635,1.543080635,0.0006662230000000001,0.0006662230000000001,1
Therapix Biosciences,333635.0,Israel,Asia,Biotechnology,1,30585,0.011419718999999998,0.000223097,0.0031376890000000004,0.000155401,0.026648901000000003,0.0006662230000000001,0.027191582000000002,0.0,60.33333333,60.33333333,0.027141557,0.0,38.0,639.0,549494000000000.0,209727000000.0,0.327145309,0.231928744,4
Bionic Vision Technology,280343.0,Australia,Australia,Medical Devices & Equipment,1,30714,,,,,,,,,,,,,,,,,,,1
CityMD,282280.0,United States,North America,Medical Facilities & Services,1,30853,0.00010809,0.00010809,0.000631906,0.000631906,0.003167899,0.003167899,0.004714373,0.004714373,8.777777777999999,8.777777777999999,0.004761615,0.004761615,457.0,457.0,6.1e+31,6.1e+31,0.254988363,0.254988363,2
Halo Communications,282988.0,United States,North America,Mobile Software & Services,1,30915,4.92e-19,4.92e-19,0.000527704,0.000527704,0.000527983,0.000527983,0.0,0.0,1.0,1.0,0.0,0.0,808.0,808.0,1.543080635,1.543080635,0.000527983,0.000527983,3
4WEB,283431.0,United States,North America,Medical Devices & Equipment,1,30940,,,,,,,,,,,,,,,,,,,1
Mynosys Cellular Devices,283677.0,United States,North America,Medical Devices & Equipment,1,30973,0.000643637,1.0300000000000001e-05,0.000494918,0.000211452,0.0032278890000000003,0.0012911560000000001,0.0016052279999999998,0.0,17.85714286,17.85714286,0.001626684,0.0,343.0,1552.0,2.51e+23,6.43e+19,0.246341982,0.19536944,3
MiNA Therapeutics,283882.0,United Kingdom,Europe,Biotechnology,1,30991,,,,,,,,,,,,,,,,,,,1
Visunex Medical Systems,284296.0,United States,North America,Medical Devices & Equipment,1,31017,6.8e-06,6.8e-06,0.000123989,0.000123989,0.000717875,0.000717875,0.0,0.0,10.0,10.0,0.0,0.0,,,5.49e+26,5.49e+26,0.21544132,0.21544132,2
Redbud Labs,284429.0,United States,North America,Biotechnology,1,31035,,,,,,,,,,,,,,,,,,,1
Dynamic Code,284462.0,Sweden,Europe,Disease Diagnosis,1,31039,1.3000000000000001e-05,1.42e-07,0.000320668,0.000146532,0.001055966,0.00035198900000000003,0.00131153,0.0,6.333333333,6.333333333,0.00131153,0.0,940.0,940.0,8.78e+29,1.05e+26,0.22941836699999998,0.184103273,2
OO Yanbaoyi,325104.0,China,Asia,Medical Devices & Equipment,1,31250,0.009695826,1.8e-05,0.002442993,0.000527721,0.022921347999999998,0.0017977529999999998,0.017751705,0.0016838439999999999,22.35294118,22.35294118,0.018384641,0.0016839479999999998,46.0,556.0,1.23e+21,4267640000000000.0,0.32818284600000003,0.201995284,3
Collateral Medical,286444.0,India,Asia,Medical Devices & Equipment,1,31270,0.000108669,7.170000000000001e-05,0.00053852,0.000315465,0.0050251259999999996,0.002153625,0.0034968509999999996,0.0009281539999999999,13.57142857,13.57142857,0.0035850020000000003,0.000959215,388.0,753.0,1.4e+29,6.11e+28,0.245207115,0.244501773,2
Imcyse,348990.0,Belgium,Europe,Drug Development,1,31278,0.00097913,0.00097913,0.000896365,0.000896365,0.0058078140000000006,0.0058078140000000006,0.004114654000000001,0.004114654000000001,9.090909091,9.090909091,0.004147607,0.004147607,205.0,205.0,1.08e+16,1.08e+16,0.26764013,0.26764013,2
Outcome Health,147239.0,United States,North America,Internet Software & Services,1,31282,,,,,,,,,,,,,,,,,,,2
Medinex,287265.0,Singapore,Asia,Medical Facilities & Services,1,31304,,,,,,,,,,,,,,,,,,,1
Lungpacer Medical,287537.0,Canada,North America,Medical Devices & Equipment,1,31386,4.51e-06,4.51e-06,0.000577246,0.000577246,0.0015839489999999999,0.0015839489999999999,0.0029347270000000003,0.0029347270000000003,5.0,5.0,0.0029347270000000003,0.0029347270000000003,566.0,566.0,228078000000.0,228078000000.0,0.186575167,0.186575167,1
Centogene,287719.0,Germany,Europe,Medical Devices & Equipment,1,31416,0.000301815,0.000301815,0.00044725900000000004,0.00044725900000000004,0.00266489,0.00266489,0.000241655,0.000241655,13.25,13.25,0.00032577400000000003,0.00032577400000000003,501.0,501.0,383763000000.0,383763000000.0,0.24206176399999998,0.24206176399999998,1
TLC Pediatric Therapies,287750.0,United States,North America,Medical Facilities & Services,1,31420,,,,,,,,,,,,,,,,,,,1
Evasc Neurovascular Enterprises,288022.0,Canada,North America,Medical Devices & Equipment,1,31466,,,,,,,,,,,,,,,,,,,1
ZYAK,397051.0,China,Asia,Drug Development,1,31500,0.053867591,0.053867591,0.005578504000000001,0.005578504000000001,0.072359551,0.072359551,0.067986129,0.067986129,29.85093168,29.85093168,0.066124917,0.066124917,6.0,6.0,3.81e+22,3.81e+22,0.386610324,0.386610324,2
Neosync,288792.0,United States,North America,Medical Devices & Equipment,1,31545,0.000212046,4.18e-06,0.001087625,0.000231677,0.003167899,0.000527983,0.005863876,0.0,9.166666667000001,9.166666667000001,0.005863876,0.0,316.0,316.0,504793000000000.0,195818000000.0,0.242306133,0.19212354399999998,2
Cytovation,289871.0,Norway,Europe,Drug Development,1,31601,,,,,,,,,,,,,,,,,,,2
Nextt Care,347852.0,Australia,Australia,Medical Facilities & Services,1,31632,0.001121564,0.001121564,0.000363935,0.000363935,0.004137631,0.004137631,0.000523118,0.000523118,17.68421053,17.68421053,0.000570185,0.000570185,348.0,348.0,1.55e+18,1.55e+18,0.211024677,0.211024677,1
SanBio,290261.0,Japan,Asia,Drug Development,1,31639,0.00019443099999999998,0.00019443099999999998,0.00022713,0.00022713,0.002153625,0.002153625,9.940000000000002e-05,9.940000000000002e-05,22.33333333,22.33333333,0.00013129,0.00013129,1358.0,1358.0,4.49e+29,4.49e+29,0.263592896,0.263592896,2
Sinocell Tech,290604.0,China,Asia,Biotechnology,1,31665,0.010744585,0.004928910999999999,0.0026196920000000003,0.000928969,0.024815206,0.011615628000000001,0.022985696,0.0017019539999999999,24.36363636,24.36363636,0.022911741,0.0018475420000000002,44.0,137.0,1.3e+18,2.73e+17,0.327181453,0.295902383,2
CDx Diagnostics,291351.0,United States,North America,Disease Diagnosis,1,31707,,,,,,,,,,,,,,,,,,,1
Rapid Medical,292032.0,Israel,Asia,Medical Devices & Equipment,1,31768,,,,,,,,,,,,,,,,,,,1
Availity,292104.0,United States,North America,Internet Software & Services,1,31772,0.001537694,3.12e-05,0.000486231,0.00022882599999999998,0.003167899,0.001055966,0.002225259,0.0,29.83333333,29.83333333,0.0023046110000000002,0.0,476.0,476.0,2.65e+16,10921100000000.0,0.27777766800000003,0.214020627,3
Paras Healthcare,292171.0,India,Asia,Medical Facilities & Services,1,31774,0.006411686999999999,0.000978725,0.001147653,0.00021527299999999998,0.009327115,0.001332445,0.006563068000000001,0.0,27.42857143,27.42857143,0.00684471,0.0,172.0,172.0,173210000000000.0,4036830000000.0,0.307727149,0.261054679,2
Summit Access,293594.0,United States,North America,Medical Devices & Equipment,1,31903,4.92e-19,4.92e-19,0.000527704,0.000527704,0.000527983,0.000527983,0.0,0.0,1.0,1.0,0.0,0.0,795.0,795.0,1.543080635,1.543080635,0.000527983,0.000527983,2
Celltrion,294677.0,South Korea,Asia,Drug Development,1,31925,0.04237793,0.003112638,0.000977655,0.000252571,0.020674157,0.0035955059999999996,0.001166542,1.1599999999999999e-05,67.32608696,67.32608696,0.001214475,2.4100000000000003e-05,282.0,647.0,2.36e+22,1.27e+20,0.354750313,0.285096853,2
Zhuoyi Biological,469946.0,China,Asia,Medical Equipment & Supplies,1,31926,,,,,,,,,,,,,,,,,,,1
Integrated BioTherapeutics,11231.0,United States,North America,Biotechnology,1,31961,0.000515798,7.69e-06,0.000844342,0.00014571700000000001,0.005487411,0.0006455780000000001,0.003906959000000001,0.0,10.58823529,10.58823529,0.004057786,0.0,185.0,953.0,1.61e+23,3.58e+19,0.240798586,0.190225825,4
SonaCare Medical,294446.0,United States,North America,Medical Devices & Equipment,1,31979,,,,,,,,,,,,,,,,,,,2
Power Body Nutrition,331813.0,United Kingdom,Europe,Drug Manufacturing,1,32009,,,,,,,,,,,,,,,,,,,1
Cell Microsystems,296426.0,United States,North America,Medical Facilities & Services,1,32142,0.010744585,4.18e-06,0.0026196920000000003,0.000231677,0.024815206,0.000527983,0.022985696,0.0,20.53191489,20.53191489,0.022911741,0.0,44.0,44.0,1.3e+18,195818000000.0,0.327181453,0.19212354399999998,2
BioEclipse Therapeutics,339366.0,United States,North America,Biotechnology,1,32154,,,,,,,,,,,,,,,,,,,1
Apeiron Biologics,320193.0,Austria,Europe,Biotechnology,1,32224,,,,,,,,,,,,,,,,,,,2
M2 Ingredients,297707.0,United States,North America,Drug Manufacturing,1,32341,0.0009479789999999999,1.64e-05,0.000327605,0.000160735,0.001348315,0.00044943800000000003,0.000841484,0.0,55.0,55.0,0.000841484,0.0,704.0,704.0,1.18e+19,3528470000000000.0,0.273808266,0.21187119399999998,3
Nivagen Pharmaceuticals,298910.0,United States,North America,Pharmaceuticals / Drugs,1,32469,0.032873603,0.032873603,0.0007003160000000001,0.0007003160000000001,0.013199578,0.013199578,0.000518028,0.000518028,74.24,74.24,0.000654696,0.000654696,409.0,409.0,1.21e+19,1.21e+19,0.345073105,0.345073105,1
BioSensics,65213.0,United States,North America,Medical Devices & Equipment,1,32528,0.000253956,0.000253956,0.00017958,0.00017958,0.002111932,0.002111932,0.0,0.0,20.66666667,20.66666667,0.0,0.0,,,3.37e+32,3.37e+32,0.26740187,0.26740187,2
Ra Medical Systems,56695.0,United States,North America,Medical Devices & Equipment,1,32538,0.0030301770000000002,5.24e-05,0.00058338,0.00010292700000000001,0.006292135,0.00044943800000000003,0.001609722,0.0,30.57142857,30.57142857,0.0017198489999999999,0.0,586.0,586.0,1.21e+20,3.6e+16,0.297492368,0.22578007100000003,2
ADC Biotechnology,300039.0,United Kingdom,Europe,Drug Development,1,32571,0.037726376,0.037726376,0.00157877,0.00157877,0.040954416,0.040954416,0.004673075,0.004673075,82.46956522,82.46956522,0.00429974,0.00429974,127.0,127.0,3.58e+32,3.58e+32,0.382132123,0.382132123,1
Lianchuan Biotechnology,302104.0,China,Asia,Biotechnology,1,32765,0.001031231,0.001031231,0.000258914,0.000258914,0.003667889,0.003667889,0.00023768099999999998,0.00023768099999999998,39.36363636,39.36363636,0.000345085,0.000345085,640.0,640.0,1.2700000000000002e+35,1.2700000000000002e+35,0.294350894,0.294350894,1
Indiana Rural Health Association,302310.0,United States,North America,Medical Facilities & Services,1,32780,,,,,,,,,,,,,,,,,,,2
Etiometry,302656.0,United States,North America,Medical Devices & Equipment,1,32806,0.010744585,0.005811546999999999,0.0026196920000000003,0.000525932,0.024815206,0.00686378,0.022985696,0.000893542,33.84615385,33.84615385,0.022911741,0.0010145389999999998,44.0,540.0,1.3e+18,3.79e+17,0.327181453,0.305852886,4
Web100T,303152.0,France,Europe,Healthcare Software,1,32847,,,,,,,,,,,,,,,,,,,2
Neurimmune,303852.0,Switzerland,Europe,Drug Development,1,32894,,,,,,,,,,,,,,,,,,,1
Proteon Pharmaceuticals,304169.0,Poland,Europe,Biotechnology,1,32921,,,,,,,,,,,,,,,,,,,1
MedinCell,306033.0,France,Europe,,1,33048,,,,,,,,,,,,,,,,,,,1
epinamics,285888.0,Germany,Europe,Drug Delivery,1,33057,0.007999601,0.00011836899999999999,0.000845446,0.000122281,0.010652034,0.0006455780000000001,0.007962302,0.0,38.12121212,38.12121212,0.007880305,0.0,146.0,1352.0,3.87e+25,8.48e+21,0.298504085,0.224492405,3
Collective Medical Technologies,307139.0,United States,North America,Healthcare Software,1,33144,0.11511611199999999,0.002121,0.0046322590000000005,0.000109539,0.125269203,0.00143575,0.048221652999999996,0.0,156.5,156.5,0.044820022,0.0,0.0,761.0,1.58e+35,5.35e+31,0.433748908,0.303491489,6
Vytrus Biotech,300854.0,Spain,Europe,Biotechnology,1,33184,0.00044582800000000006,6.92e-06,0.00039456699999999996,0.00010827100000000001,0.002805611,0.00040080199999999996,0.001260976,0.0,15.28571429,15.28571429,0.001388132,0.0,585.0,585.0,1.81e+21,4.37e+17,0.26473303,0.206823447,3
Clareto,374480.0,United States,North America,Internet Software & Services,1,33244,0.047018599,0.047018599,0.005592151,0.005592151,0.061292472,0.061292472,0.051361025,0.051361025,23.76086957,23.76086957,0.05009519,0.05009519,12.0,12.0,9315300000000000.0,9315300000000000.0,0.368411926,0.368411926,1
Campo Imaging,308228.0,China,Asia,Medical Facilities & Services,1,33255,,,,,,,,,,,,,,,,,,,1
Legacy Healthcare,308294.0,Switzerland,Europe,Biotechnology,1,33264,4.879999999999999e-07,4.879999999999999e-07,0.000244179,0.000244179,0.001068376,0.001068376,0.0,0.0,4.333333333,4.333333333,0.0,0.0,979.0,979.0,5.99e+22,5.99e+22,0.18985115600000002,0.18985115600000002,2
Revel,308628.0,United States,North America,Internet Software & Services,1,33309,,,,,,,,,,,,,,,,,,,1
LightIntegra Technology,309044.0,Canada,North America,Medical Devices & Equipment,1,33340,,,,,,,,,,,,,,,,,,,1
