,Money raised,Pre-money valuation
27167,"$13,600,000",—
27168,"$14,000,000",—
27169,"$3,000,000",—
27170,"$4,600,000",—
27171,"$5,000,000",—
27172,"$29,000,000",—
27173,"€19,000,000",—
27174,"$14,000,000",—
27175,"$10,200,000",—
27176,"$30,000,000",—
27177,"$4,999,000",—
27178,"£2,500,000",—
27179,"$19,120,000",—
27180,—,—
27181,"$1,545,000",—
27182,"$10,200,000",—
27183,"$5,000,000",—
27184,"$13,500,000",—
27185,"$10,000,000",—
27186,—,—
27187,"$12,400,000",—
27188,"$32,000,000",—
27189,"$43,000,000",—
27190,"$12,900,000",—
27191,"CA$15,000,000",—
27192,"$908,653",—
27193,"$2,800,000",—
27194,—,—
27195,"€306,000",—
27196,"$10,500,000",—
27197,"$27,000,000",—
27198,"€160,000",—
27199,—,—
27200,—,—
27201,"$11,500,000",—
27202,"$7,694,000",—
27203,"$10,000,000","$62,300,000"
27204,"$1,400,000",—
27205,"$2,085,000",—
27206,"$20,000,000",—
27207,"$1,200,000",—
27208,"$2,300,000",—
27209,"$27,000,000",—
27210,"$380,000",—
27211,"$7,000,000",—
27212,"$14,000,000",—
27213,"$43,000,000",—
27214,"$6,100,000",—
27215,"$30,000,000",—
27216,"$56,000,000",—
27217,"$15,000,000",—
27218,"$74,942",—
27219,"$300,000",—
27220,"$585,000",—
27221,"€14,350,000",—
27222,"£17,000,000",—
27223,"$9,200,000",—
27224,"$41,000,000",—
27225,"$5,000,000",—
27226,"$3,500,000",—
27227,"¥650,000,000",—
27228,"$42,700,000",—
27229,"£250,000",—
27230,"$115,000,000",—
27231,"$16,600,000",—
27232,"$2,000,000",—
27233,"$12,500,000",—
27234,"$2,420,000",—
27235,"$11,000,000",—
27236,—,—
27237,"$5,000,000",—
27238,"$7,100,000",—
27239,—,—
27240,"$1,350,000",—
27241,"$13,600,000",—
27242,"$126,800,000",—
27243,"$15,000,000",—
27244,—,—
27245,"$36,100,000",—
27246,"$39,000,000",—
27247,"$3,100,000",—
27248,"£75,000",—
27249,"$6,500,000",—
27250,"$22,000,000",—
27251,"$10,000,000",—
27252,"$1,967,000",—
27253,"$1,000,000",—
27254,—,—
27255,"$7,900,000",—
27256,"$30,000,000",—
27257,"$40,000,000",—
27258,"$1,600,000",—
27259,"$9,930,000",—
27260,"$8,500,000",—
27261,"$820,000",—
27262,"$9,500,000",—
27263,"$24,400,000",—
27264,"$9,000,000",—
27265,"$20,000,000",—
27266,"$10,000,000",—
27267,"$7,500,000",—
27268,"$19,000,000",—
27269,"$5,250,000",—
27270,"$13,000,000",—
27271,"$6,458,000",—
27272,"$9,000,000",—
27273,"$15,000,000",—
27274,"$4,360,000",—
27275,"$4,000,000",—
27276,—,—
27277,"$18,000,000",—
27278,"£250,000",—
27279,"$18,000,000","$6,000,000"
27280,—,—
27281,"$7,000,000",—
27282,"$6,500,000",—
27283,"$5,100,000",—
27284,"$2,140,000",—
27285,"$1,598,000",—
27286,"$4,500,000",—
27287,"$50,000,000",—
27288,"$7,200,000",—
27289,"$9,000,000",—
27290,"$10,020,000",—
27291,"$15,900,000",—
27292,"$25,000,000",—
27293,"$4,500,000",—
27294,"$5,600,000",—
27295,"$13,000,000",—
27296,"$390,000",—
27297,"$8,700,000",—
27298,"$24,750,000",—
27299,—,—
27300,"$22,000,000",—
27301,"$9,300,000","$6,000,000"
27302,"$13,200,000",—
27303,"$1,000,000",—
27304,"$25,000,000",—
27305,"$24,600,000",—
27306,"$50,000,000",—
27307,"$12,000,000",—
27308,"$18,000,000",—
27309,"$5,900,000",—
27310,—,—
27311,"$6,800,000",—
27312,—,—
27313,"$6,300,000",—
27314,"$11,600,000",—
27315,"$43,000,000","$30,000,000"
27316,"$4,099,999",—
27317,"$40,000,000",—
27318,"$4,000,000",—
27319,"$25,000,000",—
27320,"$4,000,000",—
27321,"$3,500,000",—
27322,"$1,500,000",—
27323,"$43,700,000",—
27324,"$250,000",—
27325,"$27,500,000",—
27326,"$4,400,000",—
27327,"$11,400,000",—
27328,"$2,000,000",—
27329,"$5,000,000",—
27330,"$1,600,000",—
27331,"$8,000,000",—
27332,"$4,000,000",—
27333,"$1,125,000",—
27334,"€3,080,000",—
27335,"$15,200,000","$19,800,000"
27336,"$40,000",—
27337,"$5,410,000",—
27338,"$22,000,000",—
27339,"$1,806,000",—
27340,"$3,070,000",—
27341,"$3,539,000",—
27342,"$1,500,000",—
27343,"$51,400,000",—
27344,"$4,300,000",—
27345,"$12,649,000",—
27346,"$19,000,000","$20,400,000"
27347,"$5,000,000",—
27348,—,—
27349,"$55,300,000","$48,700,000"
27350,"$6,000,000",—
27351,"$10,000,000",—
27352,—,—
27353,—,—
27354,—,—
27355,"$3,967,000",—
27356,—,—
27357,—,—
27358,—,—
27359,"$63,500,000",—
27360,"$2,300,000",—
27361,"$7,000,000",—
27362,"$15,000,000",—
27363,"$500,000",—
27364,"$1,000,000",—
27365,—,—
27366,—,—
27367,"$50,000,000",—
27368,—,—
27369,"$7,800,000",—
27370,"$13,100,000",—
27371,"$20,000,000","$60,000,000"
27372,"$15,000,000",—
27373,—,—
27374,"£15,000,000",—
27375,"$10,750,000",—
27376,—,—
27377,—,—
27378,"$3,000,000",—
27379,"$26,000,000",—
27380,"$62,000,000",—
27381,"$60,000,000",—
27382,"$1,170,000",—
27383,"$3,000,000",—
27384,"$25,000,000","$58,000,000"
27385,"$40,000,000","$160,000,000"
27386,"$26,500,000",—
27387,"$10,000,000",—
27388,"$60,000,000",—
27389,"$6,990,000",—
27390,"$2,400,000",—
27391,"$7,000,000",—
27392,"$1,600,000",—
27393,"$4,875,000",—
27394,"$4,420,000",—
27395,"$26,000,000","$8,300,000"
27396,"$5,000,000",—
27397,"$40,000,000","$27,000,000"
27398,"$1,000,000",—
27399,—,—
27400,"$37,000,000",—
27401,"$510,000",—
27402,"$15,467,000",—
27403,"$13,000,000","$15,000,000"
27404,"CA$10,000,000",—
27405,"CHF100,000",—
27406,—,—
27407,"$12,500",—
27408,"$8,100,000",—
27409,—,—
27410,"$4,000,000",—
27411,"$8,900,000",—
27412,"$2,750,000",—
27413,"$24,500,000",—
27414,"$15,000,000",—
27415,"$5,000,000",—
27416,"£450,000",—
27417,"$570,000",—
27418,"£500,000",—
27419,"$13,000,000",—
27420,"$500,000",—
27421,"$30,000,000",—
27422,"$9,000,000",—
27423,"$4,000,000",—
27424,"$8,900,000",—
27425,"€21,000,000",—
27426,"$21,000,000",—
27427,"$14,000,000",—
27428,"$1,500,000",—
27429,"$13,000,000",—
27430,—,—
27431,"$35,000,000","$40,000,000"
27432,"$20,000,000","$120,000,000"
27433,"$23,200,000",—
27434,"$13,700,000",—
27435,"$5,800,000",—
27436,"$25,000,000",—
27437,—,—
27438,"$80,000,000",—
27439,"$5,000,000",—
27440,"$16,000,000",—
27441,"$54,000,000",—
27442,"$19,502,000",—
27443,—,—
27444,—,—
27445,—,—
27446,—,—
27447,—,—
27448,—,—
27449,"$6,000,000","$2,650,000"
27450,—,—
27451,—,—
27452,"$21,500,000","$21,500,000"
27453,—,—
27454,"$40,000,000",—
27455,"$3,400",—
27456,—,—
27457,"$6,200,000",—
27458,—,—
27459,—,—
27460,"$5,000,000",—
27461,"£500,000",—
27462,—,—
27463,—,—
27464,—,—
27465,"$4,600,000",—
27466,"CA$800,000",—
27467,—,—
27468,"€1,810,000",—
27469,—,—
27470,"$14,000,000",—
27471,"$25,000,000",—
27472,"$16,500,000",—
27473,"$8,000,000",—
27474,"$300,000",—
27475,"$2,300,000",—
27476,"$6,000,000",—
27477,"$980,000",—
27478,"$6,200,000",—
27479,"$14,000,000",—
27480,"$14,500,000",—
27481,"$5,000,000",—
27482,—,—
27483,"$46,000,000",—
27484,"$600,000",—
27485,"$14,700,000",—
27486,"$33,000,000",—
27487,"$25,000,000",—
27488,"$2,000",—
27489,—,—
27490,—,—
27491,"$4,300,000",—
27492,"$17,000,000",—
27493,"$9,000,000",—
27494,"$336,000",—
27495,"$6,000,000",—
27496,"$1,800,000",—
27497,"$2,300,000",—
27498,"$1,914,000",—
27499,"$10,000,000",—
27500,"$7,800,000",—
27501,"$6,100,000",—
27502,"$9,000,000",—
27503,"€7,000,000",—
27504,"$36,000,000","$27,000,000"
27505,—,—
27506,"$16,500,000",—
27507,"$4,000,000",—
27508,"$7,800,000","$3,270,000"
27509,"$4,000,000",—
27510,"€12,000,000",—
27511,"$1,320,000",—
27512,"$22,100,000",—
27513,—,—
27514,"$50,000,000",—
27515,"$1,260,000",—
27516,"$40,000,000","$123,000,000"
27517,"$15,000,000",—
27518,"$18,000,000",—
27519,"$9,400,000",—
27520,"$9,935,003",—
27521,"$19,100,000",—
27522,"$4,025,000",—
27523,—,—
27524,"$22,000,000","$23,000,000"
27525,"$1,500,000",—
27526,"$1,700,000",—
27527,"$790,000",—
27528,"$23,000,000",—
27529,—,—
27530,"$2,000,000",—
27531,"$50,000,000",—
27532,"$45,000,000",—
27533,"$1,500,000",—
27534,—,—
27535,"$10,000,000",—
27536,"$10,600,000",—
27537,"$9,000,000",—
27538,"$491,000",—
27539,"$15,000,000",—
27540,"$32,000,000",—
27541,"$8,200,000",—
27542,"$33,999,000",—
27543,"£4,300,000",—
27544,—,—
27545,"$10,000,000",—
27546,"€46,000,000",—
27547,—,—
27548,"$19,000,000",—
27549,"$4,000,000",—
27550,"$8,250,000",—
27551,"$93,000",—
27552,"$3,000,000",—
27553,"$3,525,000",—
27554,"$16,300,000",—
27555,"$139,000",—
27556,—,—
27557,"$14,000,000","$77,000,000"
27558,"$51,750,000",—
27559,"$2,400,000",—
27560,"$3,720,000",—
27561,"$2,000,000",—
27562,"$1,267,000",—
27563,"$9,250,000",—
27564,"$6,800,000",—
27565,"$50,000",—
27566,"$2,000,000",—
27567,—,—
27568,"$6,500,000",—
27569,"$2,850,000",—
27570,"$50,374,000",—
27571,"$5,000,000",—
27572,"$1,000,000",—
27573,"$8,002,000",—
27574,"$6,231,000",—
27575,"$18,574,000",—
27576,—,—
27577,"$1,000,000",—
27578,"$18,300,000",—
27579,"$4,000,000",—
27580,"$30,000,000",—
27581,"€3,000,000",—
27582,"€10,000,000",—
27583,"$9,800,000",—
27584,"$22,000,000",—
27585,"$2,400,000",—
27586,"$11,500,000",—
27587,"$10,800,000",—
27588,"$8,300,000",—
27589,"$440,000",—
27590,"$48,000,000",—
27591,"€500,000",—
27592,—,—
27593,"$3,121,000",—
27594,"$9,800,000",—
27595,"$3,000,000",—
27596,—,—
27597,"$20,000,000","$25,000,000"
27598,"$750,000",—
27599,"$5,550,000",—
27600,"$12,000,000",—
27601,"$27,500,000",—
27602,"$4,170,000",—
27603,"$300,000",—
27604,—,—
27605,"$2,445,000",—
27606,"$5,300,000",—
27607,"$30,000,000",—
27608,"$13,600,000",—
27609,"$10,000,000",—
27610,"$15,000,000","$107,000,000"
27611,"$22,000,000","$30,120,000"
27612,"$12,000,000",—
27613,"$10,000,000",—
27614,"$12,000,000",—
27615,"$4,500,000",—
27616,"$1,000,000",—
27617,"$3,000,000",—
27618,"$24,000,000",—
27619,"CHF14,500,000",—
27620,"$15,000,000",—
27621,—,—
27622,"$30,000,000",—
27623,"$15,000,000",—
27624,"$3,500,000",—
27625,"$1,000,000",—
27626,"$710,000",—
27627,—,—
27628,"$12,000,000",—
27629,—,—
27630,"€8,000,000",—
27631,"£400,000",—
27632,"$10,240,000",—
27633,"$2,720,000",—
27634,"$34,800,000",—
27635,"£45,000",—
27636,"CN¥1,000,000",—
27637,"$20,000,000",—
27638,"$45,000,000","$45,000,000"
27639,"$13,500,000",—
27640,—,—
27641,"$20,000,000",—
27642,"$5,184,000",—
27643,"$2,490,000",—
27644,"$1,830,000",—
27645,"$20,000,000",—
27646,"$26,000,000",—
27647,"$420,000",—
27648,"£250,000",—
27649,"$2,600,000",—
27650,—,—
27651,—,—
27652,—,—
27653,—,—
27654,"£3,000,000",—
27655,"$12,000,000",—
27656,"$160,000,000",—
27657,"$12,100,000",—
27658,"$30,000,000","$65,000,000"
27659,"$17,000,000",—
27660,"$5,641,000",—
27661,"£2,000,000",—
27662,—,—
27663,"£1,330,000",—
27664,"$7,000,000",—
27665,"$36,400,000",—
27666,"$1,600,000",—
27667,"$402,000",—
27668,"$11,000,000",—
27669,"$850,000",—
27670,"$10,485,000",—
27671,"$20,000,000",—
27672,"$2,000,000",—
27673,"€2,400,000",—
27674,"€3,000,000",—
27675,"$6,000,000",—
27676,"$6,000,000",—
27677,"$1,780,000",—
27678,"$41,000,000",—
27679,"$12,000,000","$16,000,000"
27680,"$2,000,000",—
27681,—,—
27682,"$5,000,000",—
27683,"$17,000,000",—
27684,"$6,400,000","$3,100,000"
27685,"£15,000,000",—
27686,"$10,000,000",—
27687,"CHF22,200,000",—
27688,"$14,000,000",—
27689,"$10,000,000",—
27690,"$13,000,000",—
27691,"$22,000,000",—
27692,"$1,000,000",—
27693,—,—
27694,—,—
27695,—,—
27696,—,—
27697,—,—
27698,—,—
27699,"$1,100,000",—
27700,—,—
27701,"£254,642",—
27702,—,—
27703,—,—
27704,—,—
27705,"$40,000,000","$72,000,000"
27706,—,—
27707,"$13,000,000","$24,000,000"
27708,"$7,000,000","$25,000,000"
27709,"$13,600,000",—
27710,"$18,300,000","$13,900,000"
27711,—,—
27712,—,—
27713,"$10,000,000",—
27714,"$29,500,000",—
27715,"$4,500,000",—
27716,"CHF6,000,000",—
27717,"$65,000,000",—
27718,"$11,000,000",—
27719,"$5,000,000",—
27720,"$30,000,000",—
27721,"$378,785",—
27722,"$1,900,000",—
27723,"$10,800,000","$15,200,000"
27724,"DKK40,000,000",—
27725,"$40,000,000","$45,000,000"
27726,"$6,000,000",—
27727,—,—
27728,"$800,000",—
27729,"$3,500,000",—
27730,"$9,000,000",—
27731,—,—
27732,"$17,500,000",—
27733,"$25,000,000",—
27734,"$2,200,000",—
27735,—,—
27736,"CN¥2,000,000",—
27737,"$5,000,000",—
27738,"$8,000,000",—
27739,"$150,000",—
27740,—,—
27741,"$21,000,000",—
27742,"$10,250,000",—
27743,"$4,500,000",—
27744,"$36,500,000",—
27745,"$17,000,000",—
27746,"$2,400,000",—
27747,"$2,720,000",—
27748,"$3,500,000",—
27749,"$43,800,000",—
27750,"$10,000,000",—
27751,"$10,000,000",—
27752,"$12,000,000",—
27753,"$6,000,000",—
27754,"€10,600,000",—
27755,—,—
27756,"$15,000,000",—
27757,"$6,500,000",—
27758,"$32,000,000",—
27759,"$13,300,000",—
27760,"$40,000,000",—
27761,—,—
27762,"$7,800,000",—
27763,"$25,000,000",—
27764,"$13,000,000","$8,800,000"
27765,"$18,000,000",—
27766,"$52,400,000",—
27767,"$100,000",—
27768,"$13,100,000",—
27769,"$2,100,000",—
27770,"$8,199,999",—
27771,—,—
27772,"$11,000,000",—
27773,"$21,000,000","$34,000,000"
27774,"$11,000,000","$7,700,000"
27775,"$700,000",—
27776,"$27,000,000",—
27777,"$12,500,000",—
27778,"$1,800,000","$34,880,001"
27779,"$13,100,000",—
27780,"$51,000,000",—
27781,"$23,600,000",—
27782,"£10,000,000",—
27783,"$3,000,000",—
27784,"$3,500,000",—
27785,"$17,700,000",—
27786,"$11,000,000",—
27787,"$13,800,000",—
27788,"$7,600,000",—
27789,"£31,250,000",—
27790,"$2,510,000",—
27791,"$5,150,000","$17,350,000"
27792,—,—
27793,—,—
27794,"£3,000,000",—
27795,"$7,000,000",—
27796,—,—
27797,"$19,200,000",—
27798,—,—
27799,"$18,500,000",—
27800,"$2,000,000",—
27801,"$3,500,000",—
27802,—,—
27803,"$7,000,000",—
27804,"$2,000,000",—
27805,"$5,700,000","$19,300,000"
27806,"$29,000,000","$56,000,000"
27807,"$63,370,000","$34,630,000"
27808,"$21,000,000","$24,000,000"
27809,"$26,857,000",—
27810,"$6,500,000",—
27811,"$10,000,000",—
27812,"$5,600,000",—
27813,"$6,000,000",—
27814,"$19,200,000",—
27815,"$2,790,000,000",—
27816,"$19,000,000",—
27817,"$13,000,000",—
27818,—,—
27819,—,—
27820,"R$1,500,000",—
27821,"$30,100,000",—
27822,"$70,000,000",—
27823,"€40,000,000",—
27824,"$15,000,000",—
27825,—,—
27826,"$1,500,000",—
27827,"$20,000,000",—
27828,"$24,000,000",—
27829,—,—
27830,"$63,000,000",—
27831,"$23,735,300",—
27832,"$5,000,000",—
27833,"$9,000,000",—
27834,"£1,000,000",—
27835,"$27,000,000",—
27836,"$13,000,000",—
27837,—,—
27838,"$33,500,000",—
27839,—,—
27840,"$7,400,000",—
27841,"$6,000,000",—
27842,"$33,200,000",—
27843,"$5,400,000",—
27844,"$9,000,000",—
27845,—,—
27846,"$4,000,000",—
27847,"$7,400,000",—
27848,"$21,000,000",—
27849,—,—
27850,"€50,000,000",—
27851,"CHF14,000,000",—
27852,—,—
27853,—,—
27854,"$120,000,000","$530,000,000"
27855,"$17,000,000",—
27856,"$27,400,000",—
27857,—,—
27858,"$3,000,000",—
27859,"$7,200,000",—
27860,"$47,000,000",—
27861,"$33,700,000",—
27862,"$23,000,000",—
27863,"$5,000,000",—
27864,"$22,000,000","$22,000,000"
27865,—,—
27866,—,—
27867,—,—
27868,—,—
27869,"$14,000,000",—
27870,—,—
27871,"$5,500,000",—
27872,"$25,000,000","$105,000,000"
27873,"$15,900,000",—
27874,—,—
27875,—,—
27876,—,—
27877,"$125,000",—
27878,—,—
27879,—,—
27880,"CA$1,000,000",—
27881,—,—
27882,—,—
27883,—,—
27884,"$11,300,000","$8,400,000"
27885,"$38,000,000","$56,000,000"
27886,—,—
27887,—,—
27888,—,—
27889,—,—
27890,—,—
27891,"$4,000,000",—
27892,"$6,500,000",—
27893,"$18,800,000",—
27894,"$22,500,000",—
27895,"$500,000",—
27896,—,—
27897,"€20,000,000",—
27898,"$28,000,000",—
27899,"$8,000,000",—
27900,"$10,000,000",—
27901,"$1,000,000",—
27902,—,—
27903,—,—
27904,"$30,000,000",—
27905,"$5,000,000",—
27906,"€957,000",—
27907,—,—
27908,—,—
27909,"$2,000,000",—
27910,—,—
27911,"$10,000,000",—
27912,"€17,500,000",—
27913,"€20,000,000",—
27914,"$48,000,000",—
27915,"$20,000,000",—
27916,"CN¥3,000,000",—
27917,"$1,580,000",—
27918,"$3,000,000",—
27919,"$23,000,000",—
27920,"€3,800,000",—
27921,"$2,000,000",—
27922,"$50,000,000",—
27923,—,—
27924,"$9,000,000",—
27925,"CHF40,000,000",—
27926,"$4,000,000",—
27927,"$20,000,000",—
27928,"$19,650,000",—
27929,"$1,800,000",—
27930,"$9,000,000",—
27931,—,—
27932,"CN¥13,600,000",—
27933,—,—
27934,"R$625,000",—
27935,"$22,000,000",—
27936,—,—
27937,"$1,000,000",—
27938,"$10,000,000",—
27939,—,—
27940,—,—
27941,"$9,000,000",—
27942,"$2,000,000",—
27943,"$32,000,000",—
27944,"$8,000,000",—
27945,"$9,500,000",—
27946,—,—
27947,"$4,400,000",—
27948,"$9,000,000",—
27949,"$7,000,000",—
27950,"£7,400,000",—
27951,"$30,000,000",—
27952,"$17,000,000",—
27953,—,—
27954,—,—
27955,"$160,000",—
27956,"$1,300,000",—
27957,"$38,000,000",—
27958,"$10,000,000",—
27959,"$7,200,000",—
27960,"$8,000,000",—
27961,"$4,000,000",—
27962,"$4,000,000",—
27963,"$35,000,000",—
27964,"$45,000,000",—
27965,—,—
27966,"$2,000,000",—
27967,—,—
27968,"$25,000,000",—
27969,"$9,300,000",—
27970,"$9,300,000",—
27971,—,—
27972,"$7,500,000",—
27973,"$43,000,000",—
27974,"$7,000,000",—
27975,"$2,600,000",—
27976,"$6,000,000","$10,500,000"
27977,"$4,000,000",—
27978,"$13,200,000",—
27979,—,—
27980,"₹80,000,000",—
27981,"$1,000,000",—
27982,"$3,100,000","$10,000,000"
27983,"$12,000,000",—
27984,"$3,400,000",—
27985,—,—
27986,"$20,000,000",—
27987,"$11,000,000",—
27988,"$34,000,000",—
27989,"$35,400,000",—
27990,—,—
27991,"$100,000,000",—
27992,"$2,000,000",—
27993,"$5,000,000",—
27994,"$60,000,000",—
27995,"$5,700,000",—
27996,"$10,000,000",—
27997,"$12,700,000",—
27998,"$12,000,000",—
27999,"$17,000,000",—
28000,"$30,000,000",—
28001,"$5,000,000",—
28002,—,—
28003,"$7,500,000",—
28004,—,—
28005,"$9,300,000",—
28006,—,—
28007,"$7,500,000",—
28008,"$43,000,000",—
28009,"$7,000,000",—
28010,"$2,600,000",—
28011,"$6,000,000","$10,500,000"
28012,"$4,000,000",—
28013,"$13,200,000",—
28014,—,—
28015,"₹80,000,000",—
28016,"$1,000,000",—
28017,"$3,100,000","$10,000,000"
28018,"$12,000,000",—
28019,"$3,400,000",—
28020,—,—
28021,"$20,000,000",—
28022,"$11,000,000",—
28023,"$34,000,000",—
28024,"$35,400,000",—
28025,—,—
28026,"$100,000,000",—
28027,"$2,000,000",—
28028,"$5,000,000",—
28029,"$60,000,000",—
28030,"$5,700,000",—
