,industry,index_x,target_name,target_founded,target_status,alive
153014,Biotechnology,426952.0,BigHat Biosciences,2019.0,Alive / Active,1
153026,Drug Development,427243.0,Brains Bioceutical,2010.0,Alive / Active,1
153029,Medical Facilities & Services,57863.0,Presbyterian Healthcare Services,1908.0,Alive / Active,1
153030,Biotechnology,427565.0,Ring Therapeutics,2017.0,Alive / Active,1
153031,Biotechnology,427571.0,ADZE Biotechnology,2019.0,Alive / Active,1
153032,Biotechnology,428007.0,Sycamore Biopharma,2018.0,Alive / Active,1
153033,Medical Devices & Equipment,428712.0,Owlytics Healthcare,2015.0,Alive / Active,1
153042,Drug Development,368685.0,Newsoara Biopharma,2018.0,Alive / Active,1
153062,Medical Facilities & Services,370808.0,Objective GI,2018.0,Alive / Active,1
153069,Mobile Software & Services,354160.0,Animo,2018.0,Alive / Active,1
153094,Medical Devices & Equipment,427817.0,mediVR,2016.0,Alive / Active,1
153097,Drug Development,428068.0,Shanghai Zerun,2003.0,Alive / Active,1
153100,Medical Devices & Equipment,428342.0,VPG Medical,2017.0,Alive / Active,1
153110,Biotechnology,427533.0,HiQ-Nano,2013.0,Alive / Active,1
153151,Healthcare Software,427802.0,Vector Remote Care,2017.0,Alive / Active,1
153154,Internet Software & Services,355502.0,Yuntai Network,2015.0,Alive / Active,1
153162,Medical Facilities & Services,435503.0,global bridge HOLDINGS,2007.0,IPO / Went public,0
153166,Drug Delivery,427666.0,NanoGhosts,2019.0,Alive / Active,1
153172,Drug Development,429070.0,Genesen,2018.0,Alive / Active,1
153176,Healthcare Software,424828.0,AKASA,2018.0,Alive / Active,1
153194,Medical Facilities & Services,454612.0,WDB COCO,1984.0,IPO / Went public,0
153198,Internet Software & Services,427773.0,Phas3,2017.0,Alive / Active,1
153204,Health & Wellness (non-internet/mobile)…,427853.0,Open,2018.0,Alive / Active,1
153227,Medical Information,428389.0,Microbial Pulse Diagnostics,2017.0,Alive / Active,1
153229,Drug Development,428398.0,Parman Tech,2018.0,Alive / Active,1
153231,Health & Wellness (non-internet/mobile)…,428556.0,Stretch*d,2018.0,Alive / Active,1
153235,Biotechnology,428033.0,Hexamer Therapeutics,2019.0,Alive / Active,1
153243,Biotechnology,316506.0,ZetaGen Therapeutics,2015.0,Alive / Active,1
153244,Biotechnology,428082.0,Intervene Immune,2013.0,Alive / Active,1
153246,Internet Software & Services,347488.0,CloudCath,2017.0,Alive / Active,1
153255,Internet Software & Services,428262.0,Vessel Health,2019.0,Alive / Active,1
153283,Pharmaceuticals / Drugs,428307.0,Greenfield MC Global,2018.0,Alive / Active,1
153305,Mobile Software & Services,348743.0,Yes Health,2014.0,Alive / Active,1
153315,Medical Devices & Equipment,376090.0,ClaroNav,2015.0,Alive / Active,1
153334,Mobile Software & Services,459661.0,Magic Mountain,2017.0,Alive / Active,1
153335,Dental Products & Services,467298.0,Pearlii,2019.0,Alive / Active,1
153338,Medical Devices & Equipment,473427.0,Protaryx Medical,2019.0,Alive / Active,1
153350,Medical Devices & Equipment,440351.0,Life Sciences Key Technologies,2019.0,Alive / Active,1
153405,Mobile Software & Services,643866.0,RadarFit,2017.0,Alive / Active,1
153426,Medical Facilities & Services,428654.0,Mental Health Recovery Services of Warren and Clinton Counties,1969.0,Alive / Active,1
153435,Internet Software & Services,428802.0,Wisonic,2013.0,Alive / Active,1
153450,Medical Facilities & Services,429165.0,Korea Senior Lab,2019.0,Alive / Active,1
153454,Drug Development,428975.0,Eolo Pharma,2017.0,Alive / Active,1
153471,Medical Facilities & Services,356801.0,Cellaria,2013.0,Alive / Active,1
153475,Drug Development,429112.0,3Oe Scientific,2018.0,Alive / Active,1
153482,Medical Devices & Equipment,429163.0,Adyptation,2017.0,Alive / Active,1
153486,Stealth Mode,429236.0,Retropsoas Technologies,2017.0,Alive / Active,1
153487,Biotechnology,429237.0,ZebiAI Therapeutics,2019.0,Acquired,0
153502,Biotechnology,391830.0,Pkvitality,2017.0,Alive / Active,1
153503,Medical Devices & Equipment,350250.0,Human Life CORD,2017.0,Alive / Active,1
153509,Internet Software & Services,300332.0,Repisodic,2017.0,Alive / Active,1
153514,Disease Diagnosis,429277.0,3DMED Diagnostics,2018.0,Alive / Active,1
153539,Biotechnology,429354.0,Biocon Biologics,2016.0,Alive / Active,1
153548,Biotechnology,429392.0,New Equilibrium Biosciences,2019.0,Alive / Active,1
153566,Biotechnology,429459.0,Debut Biotechnology,2019.0,Alive / Active,1
153569,Healthcare Software,434139.0,Ninsaúde,2012.0,Alive / Active,1
153574,Biotechnology,355954.0,Q-State Biosciences,2013.0,Alive / Active,1
153576,Internet Software & Services,450675.0,RIMSYS,2017.0,Alive / Active,1
153585,Biotechnology,429474.0,VectivBio,2019.0,IPO / Went public,0
153622,Drug Development,429593.0,Aegle Therapeutics,2019.0,Alive / Active,1
153627,Healthcare Software,429598.0,GrandCare Systems,1993.0,Alive / Active,1
153635,Biotechnology,429693.0,Amplicore,2018.0,Alive / Active,1
153638,Biotechnology,432578.0,Revel Pharmaceuticals,2019.0,Alive / Active,1
153666,Drug Development,429712.0,Tarsus Pharmaceuticals,2016.0,IPO / Went public,0
153685,Drug Development,429728.0,Transcenta Holding,2019.0,Alive / Active,1
153703,Medical Facilities & Services,429748.0,Sunny Dental,2007.0,Alive / Active,1
153718,Medical Devices & Equipment,58032.0,Arthrex,1981.0,Alive / Active,1
153731,Biotechnology,429881.0,n-Lorem Foundation,2020.0,Alive / Active,1
153773,Disease Diagnosis,352592.0,Fusion Genomics,2013.0,Alive / Active,1
153780,Drug Development,430114.0,Ori Biotech,2015.0,Alive / Active,1
153784,Health & Wellness (non-internet/mobile)…,430116.0,Platinum Biosciences,2019.0,Alive / Active,1
153808,Pharmaceuticals / Drugs,430166.0,Metuchen Pharmaceuticals,2016.0,IPO / Went public,0
153810,Healthcare Software,302919.0,Novadiscovery,2010.0,Alive / Active,1
153821,Healthcare Software,430201.0,OneThree Biotech,2018.0,Alive / Active,1
153823,Healthcare Software,217163.0,Indegene,1998.0,Alive / Active,1
153828,Medical Devices & Equipment,470918.0,CorSanitas,2019.0,Alive / Active,1
153831,Internet Software & Services,428792.0,Ripple Science,2016.0,Alive / Active,1
153840,Disease Diagnosis,302406.0,Inflammatix,2016.0,Alive / Active,1
153867,Drug Development,283344.0,Elasmogen,2016.0,Alive / Active,1
153884,Pharmaceuticals / Drugs,430324.0,Jingcheng Diabetes Medical,2019.0,Alive / Active,1
153886,Medical Devices & Equipment,430348.0,VestibularFirst,2018.0,Alive / Active,1
153903,Biotechnology,430403.0,Ocular Science,2015.0,Alive / Active,1
153904,Pharmaceuticals / Drugs,405872.0,Emendo Biotherapeutics,2015.0,Acquired,0
153919,Biotechnology,430512.0,EQRx,2020.0,Acquired,0
153928,Biotechnology,430521.0,AavantiBio,2017.0,Alive / Active,1
153931,Drug Development,430537.0,Treadwell Therapeutics,2020.0,Alive / Active,1
153947,Drug Development,430574.0,Kyverna Therapeutics,2018.0,Alive / Active,1
153954,Drug Development,430600.0,Tyra Biosciences,2018.0,Alive / Active,1
153964,Drug Development,430664.0,Interpace Biosciences,1986.0,IPO / Went public,0
153980,Biotechnology,430727.0,Hubble Bioscience,2019.0,Alive / Active,1
153985,Internet Software & Services,430751.0,CareBridge,2019.0,Alive / Active,1
153998,Healthcare Software,431587.0,C2CARE,2015.0,Alive / Active,1
154028,Internet Software & Services,430829.0,Ringmaster,2018.0,Alive / Active,1
154038,Biotechnology,430861.0,Cellusion,2015.0,Alive / Active,1
154047,Biotechnology,430941.0,Tailin Bioengineering,2002.0,IPO / Went public,0
154052,Medical Devices & Equipment,300838.0,PMD Solutions,2011.0,Alive / Active,1
154055,Pharmaceuticals / Drugs,431019.0,Leszath Pharma,2019.0,Alive / Active,1
154057,Internet Software & Services,419155.0,Garner Health,2019.0,Alive / Active,1
154070,Mobile Software & Services,308878.0,Temedica,2016.0,Alive / Active,1
154094,Healthcare Software,335773.0,Iterative Scopes,2017.0,Alive / Active,1
154100,Medical Devices & Equipment,431153.0,Biograil,2019.0,Alive / Active,1
154142,Medical Devices & Equipment,487930.0,Ictero Medical,2018.0,Alive / Active,1
154144,Drug Manufacturing,65159.0,Better You Online,2007.0,Alive / Active,1
154148,Biotechnology,431296.0,CellFE,2018.0,Alive / Active,1
154152,Internet Software & Services,431341.0,Doktor24,2016.0,Alive / Active,1
154156,Disease Diagnosis,431421.0,Shraddha Pathology,2000.0,Acquired,0
154158,Internet Software & Services,431450.0,ichrogene,2017.0,Alive / Active,1
154166,Internet Software & Services,258042.0,Caspar Health,2016.0,Alive / Active,1
154173,Drug Development,431518.0,Nyrada,2017.0,IPO / Went public,0
154174,Medical Facilities & Services,431524.0,Equip Behavioral Health,2019.0,Alive / Active,1
154181,Drug Development,446988.0,Yoo's Biopharm,2015.0,Acquired,0
154196,Biotechnology,431719.0,EvolveImmune Therapeutics,2019.0,Alive / Active,1
154201,Internet Software & Services,431779.0,Outcomes4Me,2017.0,Alive / Active,1
154203,Drug Discovery,431812.0,EnGen Bio,2016.0,Alive / Active,1
154205,Biotechnology,307870.0,Altis Biosystems,2015.0,Alive / Active,1
154223,Biotechnology,456828.0,CytoAgents,2018.0,Alive / Active,1
154224,Internet Software & Services,433257.0,InstaCare,2018.0,Alive / Active,1
154225,Medical Devices & Equipment,558741.0,Blue Note Therapeutics,2018.0,Alive / Active,1
154238,Medical Devices & Equipment,432064.0,Hengsheng Medical,2012.0,Alive / Active,1
154257,Biotechnology,433215.0,The Vaccine Group,2018.0,Alive / Active,1
154258,Biotechnology,433220.0,Polimerbio,2017.0,Alive / Active,1
154260,Medical Devices & Equipment,433511.0,Rejoint,2015.0,Alive / Active,1
154261,Health & Wellness (non-internet/mobile)…,349978.0,Vitamin Angels,1994.0,Alive / Active,1
154279,Healthcare Software,431871.0,AITRICS,2016.0,Alive / Active,1
154288,Medical Facilities & Services,431937.0,elder,2015.0,Alive / Active,1
154297,Internet Software & Services,432002.0,Clinflash,2014.0,Alive / Active,1
154298,Internet Software & Services,432060.0,Proficient Health,2008.0,Alive / Active,1
154301,Drug Discovery,12789.0,Gentronix Limited,1999.0,Alive / Active,1
154316,Internet Software & Services,432141.0,Mango Sciences,2019.0,Alive / Active,1
154319,Biotechnology,402015.0,Tyme Technologies,2011.0,Alive / Active,1
154326,Biotechnology,432169.0,Auxilium Biotechnologies,2019.0,Alive / Active,1
154336,Medical Facilities & Services,442016.0,OncoHost,2017.0,Alive / Active,1
154339,Medical Facilities & Services,466958.0,Swiss Medical Union,2019.0,Alive / Active,1
154340,Biotechnology,466964.0,deepCDR Biologics,2019.0,Alive / Active,1
154341,Medical Devices & Equipment,466977.0,Autonomyo,2020.0,Alive / Active,1
154342,Medical Devices & Equipment,466984.0,C-MedTEC,2019.0,Alive / Active,1
154344,Medical Devices & Equipment,432201.0,Amferia,2018.0,Alive / Active,1
154363,Healthcare Software,432337.0,CrossBridge,2019.0,Alive / Active,1
154373,Medical Facilities & Services,432384.0,Heywear,2018.0,Alive / Active,1
154374,Disease Diagnosis,432388.0,Capsulomics,2018.0,Alive / Active,1
154385,Disease Diagnosis,335669.0,Elypta,2017.0,Alive / Active,1
154392,Biotechnology,288696.0,iOnctura,2017.0,Alive / Active,1
154399,Disease Diagnosis,432478.0,Redcliffe Lifetech,2017.0,Alive / Active,1
154412,Dental Products & Services,258811.0,PhotoDynamic,2012.0,Alive / Active,1
154419,Disease Diagnosis,432646.0,MS Pen Technologies,2019.0,Alive / Active,1
154423,Biotechnology,435240.0,MiraBiologics,2017.0,Alive / Active,1
154431,Drug Discovery,665301.0,Kumuda,2020.0,Alive / Active,1
154434,Disease Diagnosis,380625.0,Genskey,2017.0,Alive / Active,1
154460,Dental Products & Services,432876.0,Straight Teeth Solutions,2019.0,Alive / Active,1
154473,Biotechnology,432883.0,Anchor Balloons,2019.0,Alive / Active,1
154475,Mobile Software & Services,394006.0,Vincere Health,2019.0,Alive / Active,1
154476,Health & Wellness (non-internet/mobile)…,438813.0,Leda Health,2019.0,Alive / Active,1
154482,Mobile Software & Services,440433.0,Rumble,2017.0,Alive / Active,1
154484,Biotechnology,432946.0,Quench Bio,2018.0,Alive / Active,1
154489,Medical Information,432972.0,Invincible,2019.0,Alive / Active,1
154493,Dental Products & Services,433057.0,Basma,2019.0,Alive / Active,1
154497,Drug Manufacturing,433060.0,Wholyme,2018.0,Alive / Active,1
154501,Internet Software & Services,423828.0,Cabinet,2018.0,Alive / Active,1
154511,Medical Facilities & Services,433079.0,AMP Recover,2016.0,Alive / Active,1
154514,Mobile Software & Services,433114.0,Zelish,2019.0,Acquired,0
154517,Pharmaceuticals / Drugs,433127.0,Cambrian BioPharma,2019.0,Alive / Active,1
154552,Mobile Software & Services,274247.0,HitCheck,2016.0,Alive / Active,1
154556,Biotechnology,433371.0,Synergetics Bioscience,2019.0,Alive / Active,1
154560,Internet Software & Services,433397.0,Nutrisense,2019.0,Alive / Active,1
154561,Mobile Software & Services,433399.0,Elite Personal Chefs,2011.0,Alive / Active,1
154567,Drug Discovery,434016.0,Cynbiose,2008.0,Alive / Active,1
154570,Biotechnology,440178.0,Endotelix,2019.0,Alive / Active,1
154572,Medical Devices & Equipment,466947.0,Neurosoft Bioelectronics,2019.0,Alive / Active,1
154573,Disease Diagnosis,466456.0,ribolifeDx,2020.0,Alive / Active,1
154574,Healthcare Software,467891.0,Myelin Solutions,2018.0,Alive / Active,1
154586,Biotechnology,433607.0,Humanbiologics,2018.0,Alive / Active,1
154591,Mobile Software & Services,433667.0,Medloop,2018.0,Alive / Active,1
154598,Healthcare Software,434642.0,KaiPharm,2018.0,Alive / Active,1
154605,Medical Devices & Equipment,436103.0,Butterfly Medical,2014.0,Alive / Active,1
154616,Medical Devices & Equipment,402222.0,Terapet,2019.0,Alive / Active,1
154638,Drug Manufacturing,433859.0,Nikua Skin,2014.0,Alive / Active,1
154646,Health & Wellness (non-internet/mobile)…,433938.0,Restoria Health,2019.0,Alive / Active,1
154666,Health & Wellness (non-internet/mobile)…,434028.0,YMCA of Sidney-Shelby County,1844.0,Alive / Active,1
154675,Medical Devices & Equipment,434171.0,Ascyrus Medical,2015.0,Acquired,0
154681,Biotechnology,434232.0,Tolerion,2019.0,Alive / Active,1
154688,Drug Development,435167.0,Novelty Nobility,2017.0,Alive / Active,1
154698,Biotechnology,435265.0,In Singulo Solutions,2017.0,Alive / Active,1
154703,Dental Products & Services,446053.0,Georgia Dental Management,2019.0,Alive / Active,1
154710,Dental Products & Services,443791.0,TEEF,2017.0,Alive / Active,1
154717,Healthcare Software,596026.0,S-Alpha Therapeutics,2019.0,Alive / Active,1
154721,Biotechnology,358071.0,INSTANT NanoBiosensors,2016.0,Alive / Active,1
154725,Medical Facilities & Services,434325.0,Lightship,2018.0,Alive / Active,1
154731,Internet Software & Services,434430.0,MD Ally,2018.0,Alive / Active,1
154741,Medical Devices & Equipment,404656.0,Akili Labs,2016.0,Alive / Active,1
154742,Medical Facilities & Services,434608.0,Africa Health Holdings,2017.0,Alive / Active,1
154743,Healthcare Software,434610.0,EnvisionIt Deep AI,2019.0,Alive / Active,1
154750,Medical Devices & Equipment,434942.0,Neurodex,2018.0,Alive / Active,1
154776,Mobile Software & Services,434915.0,Kanthaka,2016.0,Alive / Active,1
154778,Medical Devices & Equipment,434935.0,Naglreiter,2002.0,Alive / Active,1
154785,Stealth Mode,434939.0,Pleopharma,2020.0,Alive / Active,1
154792,Biotechnology,435213.0,OncoInsight,2017.0,Alive / Active,1
154811,Disease Diagnosis,434943.0,Lumos Diagnostics,2018.0,Alive / Active,1
154831,Medical Equipment & Supplies,434977.0,Healgen,2005.0,IPO / Went public,0
154847,Biotechnology,435116.0,Ikarovec,2019.0,Alive / Active,1
154861,Healthcare Software,435220.0,Retina,2017.0,Alive / Active,1
154862,Medical Devices & Equipment,435236.0,Pelvital,2016.0,Alive / Active,1
154863,Drug Manufacturing,435237.0,Coral Calcium,2016.0,Alive / Active,1
154865,Mobile Software & Services,437091.0,LEBER,2017.0,Alive / Active,1
154884,Pharmaceuticals / Drugs,463396.0,Sen-Jam Pharmaceutical,2017.0,Alive / Active,1
154889,Pharmaceuticals / Drugs,453766.0,PPD,1985.0,IPO / Went public,0
154899,Biotechnology,435315.0,Sonoma Biotherapeutics,2020.0,Alive / Active,1
154904,Drug Development,435327.0,Azafaros,2018.0,Alive / Active,1
154910,Drug Discovery,435353.0,Oncoheroes,2018.0,Alive / Active,1
154914,Alternative Medicine,435391.0,Field Trip Health,2019.0,IPO / Went public,0
154922,Medical Facilities & Services,381156.0,24hourPhysicians,2007.0,Alive / Active,1
154960,Mobile Software & Services,435544.0,TOM Medications,2019.0,Alive / Active,1
154963,Biotechnology,329516.0,Stemirna Therapeutics,2016.0,Alive / Active,1
154965,Medical Facilities & Services,435671.0,Torus Biosystems,2019.0,Alive / Active,1
154971,Healthcare Software,435886.0,Avicenna,2018.0,Alive / Active,1
154991,Medical Devices & Equipment,435800.0,Universal Medical Imaging,2011.0,Alive / Active,1
155000,Medical Devices & Equipment,435847.0,InhaTarget Thereapeutics,2018.0,Alive / Active,1
155006,Medical Devices & Equipment,435975.0,Yijie Medical Device,2013.0,Alive / Active,1
155016,Medical Devices & Equipment,241196.0,ARMR Systems,2014.0,Alive / Active,1
155045,Alternative Medicine,436134.0,HempStreet,2019.0,Alive / Active,1
155048,Biotechnology,436167.0,Volastra Therapeutics,2019.0,Alive / Active,1
155062,Health & Wellness (non-internet/mobile)…,404198.0,Helaina,2019.0,Alive / Active,1
155067,Internet Software & Services,436424.0,Silk + Sonder,2019.0,Alive / Active,1
155068,Healthcare Software,431170.0,Sira Medical,2017.0,Alive / Active,1
155076,Biotechnology,437295.0,Neuroplast,2013.0,Alive / Active,1
155084,Healthcare Software,466440.0,Inanna Fertility,2019.0,Alive / Active,1
155115,Medical Facilities & Services,436590.0,Leafworks,2016.0,Alive / Active,1
155120,Mobile Software & Services,436653.0,Strive,2015.0,Alive / Active,1
155121,Internet Software & Services,436656.0,TapestryHealth,2017.0,Alive / Active,1
155123,Biotechnology,425294.0,Pinpoint Therapeutics,2018.0,Alive / Active,1
